index,t,x,y,z,yaw_deg,gear,vx,vy,wz
57,3612.95,-0.4379,0.0032,-0.9736,-1.597,disable,0.0,0.0,0.0
58,3613.161,-0.438,0.0032,-0.9736,-1.595,disable,0.0,0.0,0.0
59,3613.379,-0.438,0.0032,-0.9735,-1.597,disable,0.0,0.0,0.0
60,3613.592,-0.438,0.0032,-0.9735,-1.595,disable,0.0,0.0,0.0
61,3613.797,-0.438,0.0032,-0.9735,-1.595,disable,0.0,0.0,0.0
62,3614.013,-0.4381,0.0032,-0.9734,-1.595,disable,0.0,0.0,0.0
63,3614.227,-0.4381,0.0033,-0.9735,-1.596,disable,0.0,0.0,0.0
64,3614.439,-0.438,0.0032,-0.9735,-1.594,disable,0.0,0.0,0.0
65,3614.656,-0.4378,0.0032,-0.9736,-1.594,disable,0.0,0.0,0.0
66,3614.869,-0.4379,0.0032,-0.9736,-1.594,disable,0.0,0.0,0.0
67,3615.087,-0.4379,0.0033,-0.9736,-1.595,disable,0.0,0.0,0.0
68,3615.299,-0.438,0.0033,-0.9735,-1.595,disable,0.0,0.0,0.0
69,3615.513,-0.4174,0.0032,-0.9739,-1.607,disable,0.0,0.0,0.0
70,3615.729,-0.3763,0.0035,-0.9746,-1.548,disable,0.0,0.0,0.0
71,3615.941,-0.3342,0.004,-0.9748,-1.558,4t4d,0.0,0.0,0.0
72,3616.15,-0.2828,0.0043,-0.9755,-1.547,4t4d,0.0,0.0,0.0
73,3616.362,-0.2301,0.0048,-0.9759,-1.555,4t4d,0.0,0.0,0.0
74,3616.578,-0.1707,0.0049,-0.9779,-1.674,4t4d,0.03,0.0,0.0
75,3616.795,-0.1203,0.0054,-0.9796,-1.7,4t4d,0.211,0.0,0.0
76,3617.006,-0.0391,0.0068,-0.9833,-1.529,4t4d,0.206,0.0,0.0
77,3617.219,0.017,0.0071,-0.9858,-1.466,4t4d,0.262,0.0,0.0
78,3617.43,0.0703,0.0051,-0.9979,-1.11,4t4d,0.259,0.0,0.0
79,3617.641,0.1616,0.0074,-1.0035,-1.55,4t4d,0.313,0.0,0.0
80,3617.857,0.1906,0.0075,-1.0066,-1.583,4t4d,0.249,0.0,0.0
81,3618.09,0.2755,0.008,-1.0183,-1.712,4t4d,0.296,0.0,0.0
82,3618.304,0.3317,0.0083,-1.0253,-1.787,4t4d,0.309,0.0,0.0
83,3618.515,0.3712,0.0082,-1.0344,-1.855,4t4d,0.376,0.0,0.0
84,3618.726,0.5026,0.0071,-1.0538,-2.406,4t4d,0.312,0.0,0.0
85,3618.936,0.5385,0.0063,-1.0594,-2.474,4t4d,0.324,0.0,0.0
86,3619.145,0.6032,0.0051,-1.0704,-2.59,4t4d,0.308,0.0,0.0
87,3619.371,0.7216,0.0045,-1.0808,-2.412,4t4d,0.312,0.0,0.0
88,3619.588,0.7993,0.0036,-1.0875,-2.349,4t4d,0.321,0.0,0.0
89,3619.801,0.9214,0.0025,-1.0943,-2.283,4t4d,0.366,0.0,0.0
90,3620.017,0.9591,0.0024,-1.0967,-2.223,4t4d,0.34,0.0,0.0
91,3620.231,1.0268,0.0024,-1.1004,-2.27,4t4d,0.368,0.0,0.0
92,3620.442,1.1455,0.0023,-1.1028,-2.299,4t4d,0.364,0.0,0.0
93,3620.651,1.2078,0.0017,-1.1027,-2.337,4t4d,0.35,0.0,0.0
94,3620.862,1.2842,0.0002,-1.1003,-2.271,4t4d,0.355,0.0,0.0
95,3621.101,1.3513,-0.0007,-1.1019,-2.277,4t4d,0.345,0.0,0.0
96,3621.314,1.4511,-0.0029,-1.1044,-2.428,4t4d,0.333,0.0,0.0
97,3621.528,1.4785,-0.0027,-1.1048,-2.475,4t4d,0.346,0.0,0.0
98,3621.738,1.5769,-0.004,-1.1055,-2.483,4t4d,0.376,0.0,0.0
99,3621.951,1.6021,-0.0044,-1.1062,-2.412,4t4d,0.33,0.0,0.0
100,3622.165,1.6761,-0.005,-1.1048,-2.513,4t4d,0.349,0.0,0.0
101,3622.376,1.7257,-0.0051,-1.1049,-2.548,4t4d,0.333,0.0,0.0
102,3622.602,1.7483,-0.0052,-1.1048,-2.568,4t4d,0.264,0.0,0.0
103,3622.821,1.826,-0.006,-1.107,-2.671,4t4d,0.282,0.0,0.0
104,3623.03,1.9017,-0.0059,-1.1078,-1.991,4t4d,0.249,0.0,0.0
105,3623.239,1.9516,-0.0055,-1.1084,-1.349,4t4d,0.234,0.0,0.0
106,3623.45,2.0034,-0.0046,-1.1085,-1.16,4t4d,0.26,0.0,0.0
107,3623.671,2.0334,-0.0038,-1.1087,-1.106,4t4d,0.252,0.0,0.0
108,3623.891,2.1094,-0.0025,-1.1106,-0.847,4t4d,0.269,0.0,0.0
109,3624.11,2.1608,-0.0011,-1.1114,-0.014,4t4d,0.256,0.0,0.0
110,3624.327,2.2409,0.001,-1.1111,-0.094,4t4d,0.274,0.0,5.88
111,3624.541,2.2961,0.0023,-1.1127,-0.124,4t4d,0.258,0.0,0.0
112,3624.754,2.3471,0.0038,-1.1132,-0.23,4t4d,0.291,0.0,0.0
113,3624.965,2.3995,0.0051,-1.1138,-0.248,4t4d,0.278,0.0,0.0
114,3625.189,2.4547,0.0066,-1.114,-0.205,4t4d,0.262,0.0,4.13
115,3625.402,2.5064,0.008,-1.1159,-0.183,4t4d,0.247,0.0,0.0
116,3625.617,2.5808,0.0099,-1.1167,-0.302,4t4d,0.283,0.0,0.0
117,3625.821,2.6361,0.01,-1.1171,-1.084,4t4d,0.251,0.0,0.0
118,3626.029,2.6914,0.01,-1.1177,-1.52,4t4d,0.272,0.0,0.0
119,3626.239,2.7703,0.01,-1.1185,-1.691,4t4d,0.253,0.0,0.0
120,3626.453,2.8261,0.0107,-1.1198,-1.808,4t4d,0.26,0.0,0.0
121,3626.663,2.8795,0.0098,-1.1191,-1.942,4t4d,0.28,0.0,0.0
122,3626.906,2.9349,0.0101,-1.1189,-1.567,4t4d,0.275,0.0,0.0
123,3627.116,3.0067,0.0111,-1.1195,-1.589,4t4d,0.281,0.0,0.0
124,3627.328,3.0746,0.0116,-1.1169,-1.469,4t4d,0.265,0.0,0.0
125,3627.54,3.127,0.0118,-1.1175,-1.492,4t4d,0.296,0.0,0.0
126,3627.753,3.1792,0.0115,-1.1184,-1.507,4t4d,0.262,0.0,0.0
127,3627.964,3.2334,0.011,-1.1182,-1.445,4t4d,0.288,0.0,0.0
128,3628.175,3.3171,0.0115,-1.1177,-1.383,4t4d,0.301,0.0,0.0
129,3628.386,3.3698,0.0118,-1.1184,-1.401,4t4d,0.297,0.0,0.0
130,3628.598,3.431,0.0126,-1.1196,-1.039,4t4d,0.303,0.0,0.0
131,3628.811,3.4831,0.0139,-1.1204,-0.957,4t4d,0.306,0.0,0.0
132,3629.031,3.5629,0.0152,-1.1217,-0.627,4t4d,0.288,0.0,0.0
133,3629.241,3.5938,0.0159,-1.1221,-0.613,4t4d,0.27,0.0,0.0
134,3629.454,3.6772,0.0174,-1.123,-0.601,4t4d,0.289,0.0,0.0
135,3629.669,3.7309,0.0184,-1.1236,-0.59,4t4d,0.294,0.0,0.0
136,3629.905,3.7828,0.0191,-1.1244,-0.448,4t4d,0.278,0.0,0.0
137,3630.117,3.8645,0.0216,-1.1264,-0.147,4t4d,0.282,0.0,0.0
138,3630.33,3.8951,0.0231,-1.1249,-0.113,4t4d,0.285,0.0,0.0
139,3630.542,3.9764,0.0258,-1.1261,-0.156,4t4d,0.294,0.0,0.0
140,3630.752,4.0324,0.0275,-1.1266,-0.105,4t4d,0.279,0.0,0.0
141,3630.961,4.0895,0.0288,-1.1255,0.024,4t4d,0.318,0.0,0.0
142,3631.172,4.1447,0.0305,-1.1247,0.04,4t4d,0.294,0.0,0.0
143,3631.385,4.2042,0.0316,-1.1231,0.047,4t4d,0.292,0.0,0.0
144,3631.597,4.259,0.0333,-1.1243,0.12,4t4d,0.264,0.0,0.0
145,3631.808,4.3143,0.0346,-1.1249,0.11,4t4d,0.284,0.0,0.0
146,3632.023,4.3713,0.0358,-1.1245,0.143,4t4d,0.299,0.0,0.0
147,3632.233,4.4538,0.0376,-1.1241,0.105,4t4d,0.282,0.0,0.0
148,3632.443,4.4783,0.038,-1.1241,0.061,4t4d,0.312,0.0,0.0
149,3632.656,4.564,0.0399,-1.1225,-0.152,4t4d,0.29,0.0,0.0
150,3632.872,4.6443,0.0397,-1.1232,-2.371,4t4d,0.293,0.0,0.0
151,3633.081,4.6993,0.0388,-1.1246,-3.566,4t4d,0.281,0.0,0.0
152,3633.303,4.754,0.0381,-1.1251,-3.732,4t4d,0.252,0.0,0.0
153,3633.514,4.81,0.0366,-1.1273,-3.791,4t4d,0.311,0.0,0.0
154,3633.721,4.8928,0.0343,-1.1283,-2.88,4t4d,0.285,0.0,0.0
155,3633.928,4.9204,0.0342,-1.128,-2.5,4t4d,0.286,0.0,-6.41
156,3634.136,4.9986,0.0333,-1.1286,-2.362,4t4d,0.266,0.0,0.0
157,3634.349,5.0604,0.0327,-1.1279,-2.376,4t4d,0.277,0.0,0.0
158,3634.559,5.117,0.0319,-1.1287,-2.462,4t4d,0.27,0.0,0.0
159,3634.788,5.1781,0.0306,-1.1308,-2.569,4t4d,0.266,0.0,0.0
160,3635.001,5.2299,0.0298,-1.13,-2.614,4t4d,0.28,0.0,0.0
161,3635.214,5.3173,0.0284,-1.1297,-2.61,4t4d,0.317,0.0,0.0
162,3635.424,5.3727,0.0272,-1.1301,-2.527,4t4d,0.285,0.0,0.0
163,3635.634,5.4273,0.0267,-1.1302,-2.541,4t4d,0.29,0.0,0.0
164,3635.846,5.4551,0.0261,-1.1306,-2.535,4t4d,0.317,0.0,0.0
165,3636.056,5.5399,0.026,-1.1306,-2.49,4t4d,0.288,0.0,0.0
166,3636.268,5.5982,0.0249,-1.1297,-2.474,4t4d,0.293,0.0,0.0
167,3636.487,5.6753,0.0241,-1.1304,-2.39,4t4d,0.29,0.0,0.0
168,3636.704,5.7298,0.0244,-1.1305,-1.742,4t4d,0.307,0.0,0.0
169,3636.916,5.7789,0.0245,-1.1318,-1.522,4t4d,0.279,0.0,0.0
170,3637.129,5.8627,0.0251,-1.1334,-1.411,4t4d,0.292,0.0,0.0
171,3637.34,5.8919,0.0255,-1.1333,-1.382,4t4d,0.297,0.0,0.0
172,3637.553,5.9721,0.0266,-1.1349,-1.385,4t4d,0.296,0.0,0.0
173,3637.764,6.0248,0.0272,-1.1353,-1.473,4t4d,0.268,0.0,0.0
174,3637.973,6.0533,0.0273,-1.1359,-1.496,4t4d,0.29,0.0,0.0
175,3638.193,6.1344,0.0276,-1.1374,-1.61,4t4d,0.279,0.0,0.0
176,3638.405,6.1949,0.028,-1.1367,-1.579,4t4d,0.265,0.0,0.0
177,3638.633,6.2718,0.0279,-1.1373,-1.641,4t4d,0.294,0.0,0.0
178,3638.844,6.3233,0.0282,-1.1379,-1.672,4t4d,0.27,0.0,0.0
179,3639.056,6.3754,0.0283,-1.1383,-1.602,4t4d,0.277,0.0,0.0
180,3639.267,6.422,0.028,-1.1381,-1.596,4t4d,0.29,0.0,0.0
181,3639.477,6.4694,0.0282,-1.1387,-1.477,4t4d,0.271,0.0,0.0
182,3639.693,6.4641,0.028,-1.1385,-1.416,4t4d,0.262,0.0,0.0
183,3639.907,6.4579,0.0279,-1.1385,-1.445,4t4d,0.249,0.0,0.0
184,3640.132,6.4512,0.0279,-1.1384,-1.445,4t4d,0.265,0.0,0.0
185,3640.344,6.4371,0.0279,-1.1382,-1.426,4t4d,0.236,0.0,0.0
186,3640.554,6.3763,0.0273,-1.1379,-1.484,4t4d,0.177,0.0,0.0
187,3640.762,6.3639,0.0271,-1.1378,-1.459,4t4d,-0.044,0.0,0.0
188,3640.974,6.2963,0.0264,-1.1375,-1.439,4t4d,-0.015,0.0,0.0
189,3641.195,6.274,0.0264,-1.1372,-1.422,4t4d,-0.006,0.0,0.0
190,3641.424,6.1842,0.0258,-1.1359,-1.336,4t4d,-0.166,0.0,0.0
191,3641.645,6.0745,0.0242,-1.1344,-1.286,4t4d,-0.137,0.0,0.0
192,3641.856,6.0138,0.0232,-1.133,-1.227,4t4d,-0.122,0.0,0.0
193,3642.066,5.9396,0.0226,-1.1318,-1.161,4t4d,-0.232,0.0,0.0
194,3642.279,5.8802,0.0217,-1.1306,-1.125,4t4d,-0.262,0.0,0.0
195,3642.505,5.8091,0.0206,-1.129,-1.163,4t4d,-0.295,0.0,0.0
196,3642.709,5.7052,0.0192,-1.1266,-1.151,4t4d,-0.308,0.0,0.0
197,3642.916,5.6332,0.0184,-1.1261,-1.211,4t4d,-0.334,0.0,0.0
198,3643.134,5.5645,0.0177,-1.1255,-1.356,4t4d,-0.353,0.0,0.0
199,3643.352,5.5337,0.0174,-1.1245,-1.578,4t4d,-0.335,0.0,0.0
200,3643.565,5.4298,0.017,-1.1241,-1.655,4t4d,-0.357,0.0,0.0
201,3643.775,5.3562,0.0166,-1.1239,-1.67,4t4d,-0.313,0.0,0.0
202,3643.993,5.2641,0.0169,-1.1235,-1.555,4t4d,-0.362,0.0,0.0
203,3644.212,5.1983,0.0169,-1.1233,-1.616,4t4d,-0.372,0.0,0.0
204,3644.432,5.135,0.0159,-1.1226,-1.502,4t4d,-0.354,0.0,0.0
205,3644.645,5.07,0.0153,-1.1214,-1.522,4t4d,-0.34,0.0,0.0
206,3644.856,5.0066,0.0145,-1.1216,-1.482,4t4d,-0.37,0.0,0.0
207,3645.073,4.9062,0.014,-1.121,-1.756,4t4d,-0.302,0.0,0.0
208,3645.293,4.8859,0.0138,-1.1204,-1.691,4t4d,-0.338,0.0,0.0
209,3645.513,4.7957,0.0137,-1.1182,-1.792,4t4d,-0.299,0.0,0.0
210,3645.722,4.7249,0.0137,-1.1147,-1.78,4t4d,-0.331,0.0,0.0
211,3645.931,4.639,0.0132,-1.1116,-1.742,4t4d,-0.321,0.0,0.0
212,3646.155,4.5772,0.0131,-1.1119,-1.941,4t4d,-0.347,0.0,0.0
213,3646.366,4.5178,0.0131,-1.1119,-1.931,4t4d,-0.312,0.0,0.0
214,3646.575,4.4582,0.0134,-1.1121,-1.941,4t4d,-0.329,0.0,0.0
215,3646.791,4.4006,0.0137,-1.1119,-1.871,4t4d,-0.31,0.0,0.0
216,3647.009,4.3504,0.0139,-1.1104,-1.867,4t4d,-0.309,0.0,0.0
217,3647.228,4.2592,0.0141,-1.1095,-1.904,4t4d,-0.315,0.0,0.0
218,3647.443,4.2299,0.0141,-1.1088,-1.94,4t4d,-0.304,0.0,0.0
219,3647.662,4.1138,0.0156,-1.1084,-3.059,4t4d,-0.304,0.0,0.0
220,3647.873,4.08,0.0161,-1.1084,-3.068,4t4d,-0.298,0.0,0.0
221,3648.087,3.983,0.0181,-1.1065,-3.018,4t4d,-0.309,0.0,0.0
222,3648.304,3.915,0.0195,-1.1047,-3.007,4t4d,-0.28,0.0,0.0
223,3648.52,3.8505,0.0211,-1.1031,-2.637,4t4d,-0.298,0.0,0.0
224,3648.731,3.7908,0.0224,-1.1002,-2.133,4t4d,-0.264,0.0,-4.31
225,3648.943,3.6891,0.0233,-1.0981,-2.033,4t4d,-0.305,0.0,0.0
226,3649.155,3.6546,0.0234,-1.0977,-2.022,4t4d,-0.317,0.0,0.0
227,3649.37,3.5867,0.0234,-1.0963,-2.007,4t4d,-0.351,0.0,0.0
228,3649.598,3.4925,0.0235,-1.0943,-1.675,4t4d,-0.333,0.0,0.0
229,3649.811,3.3952,0.0236,-1.0924,-1.431,4t4d,-0.309,0.0,0.0
230,3650.02,3.3232,0.0232,-1.0915,-1.272,4t4d,-0.363,0.0,0.0
231,3650.231,3.2529,0.023,-1.0912,-1.231,4t4d,-0.361,0.0,0.0
232,3650.444,3.1924,0.0225,-1.0908,-1.098,4t4d,-0.336,0.0,0.0
233,3650.662,3.1561,0.0223,-1.0897,-1.108,4t4d,-0.363,0.0,0.0
234,3650.875,3.0152,0.0214,-1.089,-0.958,4t4d,-0.342,0.0,0.0
235,3651.086,2.9486,0.0206,-1.0882,-0.855,4t4d,-0.37,0.0,0.0
236,3651.302,2.9098,0.02,-1.0886,-0.798,4t4d,-0.35,0.0,0.0
237,3651.512,2.8063,0.0192,-1.0876,-0.638,4t4d,-0.365,0.0,0.0
238,3651.743,2.7794,0.0188,-1.0865,-0.596,4t4d,-0.342,0.0,0.0
239,3651.957,2.6743,0.0168,-1.0855,-0.55,4t4d,-0.365,0.0,0.0
240,3652.168,2.5965,0.015,-1.0852,-0.566,4t4d,-0.385,0.0,0.0
241,3652.381,2.5017,0.0129,-1.0834,-0.427,4t4d,-0.355,0.0,0.0
242,3652.588,2.4705,0.0121,-1.0827,-0.385,4t4d,-0.352,0.0,0.0
243,3652.801,2.3985,0.0105,-1.0815,-0.355,4t4d,-0.393,0.0,0.0
244,3653.012,2.2954,0.0071,-1.0797,-0.064,4t4d,-0.344,0.0,0.0
245,3653.222,2.2279,0.0055,-1.0783,0.085,4t4d,-0.36,0.0,0.0
246,3653.438,2.124,0.0014,-1.0771,-0.481,4t4d,-0.354,0.0,0.0
247,3653.667,2.054,-0.0005,-1.0758,-1.11,4t4d,-0.337,0.0,0.0
248,3653.878,1.9836,-0.0014,-1.0747,-1.162,4t4d,-0.346,0.0,0.0
249,3654.092,1.8832,-0.0031,-1.0736,-1.219,4t4d,-0.335,0.0,0.0
250,3654.303,1.8519,-0.0036,-1.0726,-1.214,4t4d,-0.342,0.0,0.0
251,3654.517,1.785,-0.0052,-1.0697,-1.461,4t4d,-0.316,0.0,0.0
252,3654.732,1.7106,-0.006,-1.0693,-1.858,4t4d,-0.373,0.0,0.0
253,3654.943,1.6005,-0.0063,-1.0699,-1.727,4t4d,-0.346,0.0,0.0
254,3655.159,1.539,-0.0065,-1.0687,-1.753,4t4d,-0.331,0.0,0.0
255,3655.37,1.4323,-0.0071,-1.0668,-1.795,4t4d,-0.346,0.0,0.0
256,3655.58,1.3478,-0.0084,-1.0644,-1.697,4t4d,-0.351,0.0,0.0
257,3655.799,1.3135,-0.0075,-1.0632,-1.73,4t4d,-0.343,0.0,0.0
258,3656.009,1.2398,-0.0084,-1.0614,-1.713,4t4d,-0.367,0.0,0.0
259,3656.223,1.1324,-0.0089,-1.0616,-1.518,4t4d,-0.335,0.0,0.0
260,3656.432,1.0464,-0.0097,-1.0598,-1.507,4t4d,-0.368,0.0,0.0
261,3656.645,0.9813,-0.0104,-1.0571,-1.461,4t4d,-0.412,0.0,0.0
262,3656.861,0.877,-0.0109,-1.0501,-1.469,4t4d,-0.366,0.0,0.0
263,3657.078,0.8021,-0.0112,-1.0451,-1.459,4t4d,-0.373,0.0,0.0
264,3657.297,0.7698,-0.0115,-1.0431,-1.499,4t4d,-0.377,0.0,0.0
265,3657.507,0.6693,-0.0128,-1.0327,-1.402,4t4d,-0.402,0.0,0.0
266,3657.724,0.5937,-0.0132,-1.0265,-1.36,4t4d,-0.346,0.0,0.0
267,3657.934,0.5046,-0.0148,-1.0103,-1.221,4t4d,-0.31,0.0,0.0
268,3658.153,0.4353,-0.0162,-0.9991,-1.112,4t4d,-0.386,0.0,0.0
269,3658.371,0.3696,-0.0171,-0.9888,-1.228,4t4d,-0.276,0.0,0.0
270,3658.581,0.3109,-0.0179,-0.9763,-1.437,4t4d,-0.363,0.0,0.0
271,3658.792,0.2641,-0.0191,-0.9694,-1.306,4t4d,-0.34,0.0,0.0
272,3659.005,0.1705,-0.0196,-0.9574,-1.596,4t4d,-0.352,0.0,0.0
273,3659.216,0.1136,-0.0194,-0.9519,-1.678,4t4d,-0.356,0.0,0.0
274,3659.434,0.0832,-0.0193,-0.9484,-1.733,4t4d,-0.338,0.0,0.0
275,3659.65,-0.024,-0.0204,-0.9326,-1.522,4t4d,-0.348,0.0,0.0
276,3659.861,-0.0597,-0.0212,-0.9304,-1.543,4t4d,-0.366,0.0,0.0
277,3660.081,-0.1608,-0.0217,-0.9248,-1.429,4t4d,-0.318,0.0,0.0
278,3660.297,-0.2186,-0.0224,-0.923,-1.463,4t4d,-0.353,0.0,0.0
279,3660.508,-0.277,-0.0232,-0.9221,-1.439,4t4d,-0.347,0.0,0.0
280,3660.719,-0.3351,-0.0238,-0.9211,-1.405,4t4d,-0.261,0.0,0.0
281,3660.928,-0.3647,-0.0245,-0.921,-1.456,4t4d,-0.367,0.0,0.0
282,3661.139,-0.3431,-0.0241,-0.9229,-1.511,4t4d,-0.365,0.0,0.0
283,3661.363,-0.3451,-0.0242,-0.9232,-1.461,4t4d,-0.336,0.0,0.0
284,3661.581,-0.3453,-0.0242,-0.9236,-1.456,4t4d,-0.302,0.0,0.0
285,3661.791,-0.3463,-0.0237,-0.9237,-1.482,4t4d,-0.309,0.0,0.0
286,3662.0,-0.3463,-0.0238,-0.9242,-1.494,4t4d,-0.153,0.0,0.0
287,3662.21,-0.343,-0.0241,-0.9252,-1.51,4t4d,0.114,0.0,0.0
288,3662.42,-0.3419,-0.0241,-0.9256,-1.516,crab,-0.028,0.0,0.0
289,3662.627,-0.3416,-0.0241,-0.9258,-1.517,crab,0.009,0.0,0.0
290,3662.835,-0.3408,-0.024,-0.926,-1.518,crab,0.002,0.0,0.0
291,3663.057,-0.3405,-0.024,-0.9261,-1.519,crab,0.0,0.0,0.0
292,3663.269,-0.3403,-0.0241,-0.9261,-1.517,crab,0.0,0.0,0.0
293,3663.489,-0.3397,-0.0294,-0.926,-1.408,crab,0.0,0.0905,-0.333
294,3663.707,-0.3401,-0.0475,-0.9264,-1.475,crab,0.0,0.162,0.195
295,3663.918,-0.3407,-0.0799,-0.9266,-1.436,crab,0.0,0.1217,0.337
296,3664.13,-0.3402,-0.0555,-0.9263,-1.368,crab,0.0,0.1976,-0.023
297,3664.339,-0.3388,-0.016,-0.9261,-1.373,crab,0.0,0.3664,0.378
298,3664.552,-0.3386,0.0573,-0.9262,-1.297,crab,0.0,0.158,-0.197
299,3664.769,-0.3367,0.0888,-0.9257,-1.337,crab,0.0,0.3629,0.093
300,3665.002,-0.3353,0.1614,-0.9258,-1.318,crab,0.0,0.6013,-0.797
301,3665.214,-0.3349,0.2817,-0.9266,-1.478,crab,0.0,0.4234,-0.68
302,3665.424,-0.3339,0.3664,-0.9267,-1.614,crab,0.0,0.6768,-0.764
303,3665.638,-0.3346,0.5018,-0.9284,-1.766,crab,0.0,0.4638,-0.325
304,3665.855,-0.3332,0.5946,-0.9285,-1.831,crab,0.0,0.4744,-0.224
305,3666.081,-0.3338,0.6895,-0.9293,-1.876,crab,0.0,0.4852,-0.301
306,3666.295,-0.333,0.7866,-0.9292,-1.936,crab,0.0,0.7377,-0.431
307,3666.505,-0.3318,0.9342,-0.9297,-2.023,crab,0.0,0.4668,-0.347
308,3666.715,-0.3304,1.0275,-0.9292,-2.092,crab,0.0,0.2172,-0.058
