index,t,x,y,z,yaw_deg,gear,vx,vy,wz
1110,358.773,-0.6447,1.2838,-1.1316,69.012,4t4d,0.187,0.0,0.0
1111,358.983,-0.6234,1.3413,-1.1452,68.796,4t4d,0.243,0.0,0.0
1112,359.194,-0.6085,1.3797,-1.1529,67.714,4t4d,0.209,0.0,3.61
1113,359.416,-0.5937,1.4174,-1.1591,67.395,4t4d,0.24,0.0,6.67
1114,359.635,-0.5709,1.4744,-1.1675,67.24,4t4d,0.221,0.0,2.85
1115,359.844,-0.5632,1.4937,-1.1704,67.069,4t4d,0.243,0.0,0.0
1116,360.058,-0.5467,1.5366,-1.1729,67.252,4t4d,0.256,0.0,0.0
1117,360.27,-0.5195,1.6039,-1.177,67.335,4t4d,0.221,0.0,-4.12
1118,360.481,-0.4988,1.6557,-1.1809,67.487,4t4d,0.246,0.0,0.0
1119,360.691,-0.4784,1.7075,-1.1876,67.456,4t4d,0.204,0.0,0.0
1120,360.901,-0.4499,1.7796,-1.192,67.38,4t4d,0.248,0.0,0.0
1121,361.112,-0.4408,1.802,-1.1935,67.3,4t4d,0.204,0.0,0.0
1122,361.326,-0.4132,1.8718,-1.197,67.478,4t4d,0.211,0.0,0.0
1123,361.548,-0.3939,1.9216,-1.1969,67.613,4t4d,0.243,0.0,0.0
1124,361.762,-0.3877,1.9369,-1.1977,67.537,4t4d,0.239,0.0,0.0
1125,361.972,-0.3607,2.0055,-1.1992,67.641,4t4d,0.25,0.0,0.0
1126,362.183,-0.3356,2.0688,-1.2014,67.669,4t4d,0.246,0.0,0.0
1127,362.391,-0.3177,2.1125,-1.2004,67.715,4t4d,0.241,0.0,0.0
1128,362.602,-0.2999,2.1579,-1.2004,67.566,4t4d,0.238,0.0,0.0
1129,362.814,-0.2832,2.2011,-1.2,67.479,4t4d,0.23,0.0,0.0
1130,363.038,-0.2658,2.2453,-1.2002,67.496,4t4d,0.236,0.0,0.0
1131,363.249,-0.2467,2.2946,-1.2015,67.444,4t4d,0.249,0.0,0.0
1132,363.458,-0.2216,2.3591,-1.2009,67.281,4t4d,0.232,0.0,0.0
1133,363.667,-0.2128,2.3818,-1.2007,67.245,4t4d,0.262,0.0,0.0
1134,363.875,-0.1876,2.4499,-1.2013,67.559,4t4d,0.228,0.0,0.0
1135,364.09,-0.1779,2.4756,-1.2007,67.442,4t4d,0.252,0.0,0.0
1136,364.3,-0.1426,2.5663,-1.2025,68.084,4t4d,0.258,0.0,0.0
1137,364.511,-0.1333,2.5902,-1.2027,68.279,4t4d,0.248,0.0,0.0
1138,364.727,-0.1164,2.6353,-1.2036,68.725,4t4d,0.246,0.0,0.0
1139,364.968,-0.0919,2.7052,-1.2037,69.37,4t4d,0.233,0.0,0.0
1140,365.179,-0.0758,2.7507,-1.204,69.558,4t4d,0.23,0.0,0.0
1141,365.386,-0.0596,2.7964,-1.2044,69.474,4t4d,0.231,0.0,0.0
1142,365.605,-0.036,2.8647,-1.204,69.599,4t4d,0.254,0.0,0.0
1143,365.833,-0.0217,2.9047,-1.2038,69.574,4t4d,0.232,0.0,0.0
1144,366.048,-0.001,2.9636,-1.2034,69.62,4t4d,0.256,0.0,0.0
1145,366.256,0.0052,2.9805,-1.2035,69.472,4t4d,0.249,0.0,0.0
1146,366.469,0.0191,3.018,-1.2045,69.078,4t4d,0.252,0.0,0.0
1147,366.686,0.0364,3.0656,-1.2055,68.861,4t4d,0.274,0.0,0.0
1148,366.91,0.0422,3.0816,-1.2055,68.835,4t4d,0.226,0.0,0.0
1149,367.138,0.0589,3.1256,-1.2055,68.786,4t4d,0.192,0.0,0.0
1150,367.348,0.0709,3.1593,-1.2055,68.766,4t4d,0.185,0.0,0.0
1151,367.563,0.0886,3.2079,-1.2059,68.694,4t4d,0.203,0.0,0.0
1152,367.776,0.1008,3.2422,-1.2059,68.645,4t4d,0.173,0.0,0.0
1153,367.992,0.1126,3.2752,-1.2063,68.648,4t4d,0.174,0.0,0.0
1154,368.21,0.1254,3.3094,-1.2066,68.631,4t4d,0.165,0.0,0.0
1155,368.425,0.1378,3.3427,-1.2069,68.637,4t4d,0.174,0.0,0.0
1156,368.654,0.1564,3.3902,-1.2076,67.967,4t4d,0.166,0.0,0.0
1157,368.87,0.1629,3.4059,-1.2067,67.548,4t4d,0.184,0.0,0.0
1158,369.08,0.1837,3.4571,-1.2066,67.4,4t4d,0.174,0.0,0.0
1159,369.289,0.1976,3.4927,-1.2069,67.374,4t4d,0.184,0.0,0.0
1160,369.503,0.2186,3.5442,-1.2076,67.276,4t4d,0.168,0.0,0.0
1161,369.714,0.2256,3.5623,-1.2075,67.258,4t4d,0.153,0.0,0.0
1162,369.929,0.2389,3.5961,-1.2077,67.213,4t4d,0.192,0.0,-3.77
1163,370.149,0.252,3.6309,-1.2078,67.074,4t4d,0.17,0.0,0.0
1164,370.368,0.2719,3.6814,-1.2084,66.976,4t4d,0.203,0.0,0.0
1165,370.579,0.2864,3.7171,-1.2087,66.977,4t4d,0.187,0.0,0.0
1166,370.791,0.3066,3.7671,-1.2083,66.956,4t4d,0.18,0.0,0.0
1167,371.008,0.3135,3.7834,-1.2078,66.9,4t4d,0.174,0.0,0.0
1168,371.225,0.3354,3.8356,-1.2083,66.763,4t4d,0.174,0.0,0.0
1169,371.442,0.3568,3.8878,-1.2097,66.692,4t4d,0.181,0.0,0.0
1170,371.655,0.3706,3.9218,-1.2101,66.709,4t4d,0.194,0.0,0.0
1171,371.865,0.385,3.9578,-1.2105,66.712,4t4d,0.218,0.0,0.0
1172,372.086,0.4008,3.9946,-1.21,66.534,4t4d,0.208,0.0,0.0
1173,372.297,0.4147,4.0282,-1.2103,66.481,4t4d,0.196,0.0,0.0
1174,372.507,0.4308,4.0648,-1.2092,66.396,4t4d,0.194,0.0,0.0
1175,372.716,0.4534,4.1184,-1.2094,66.404,4t4d,0.187,0.0,0.0
1176,372.927,0.4689,4.1569,-1.2082,66.487,4t4d,0.204,0.0,0.0
1177,373.141,0.4847,4.1962,-1.2083,66.648,4t4d,0.193,0.0,0.0
1178,373.357,0.5,4.2343,-1.2086,66.638,4t4d,0.19,0.0,0.0
1179,373.567,0.5151,4.2718,-1.2091,66.642,4t4d,0.201,0.0,0.0
1180,373.779,0.5302,4.3081,-1.2094,66.818,4t4d,0.199,0.0,0.0
1181,373.988,0.545,4.3415,-1.2091,66.734,4t4d,0.189,0.0,0.0
1182,374.197,0.5596,4.3766,-1.209,66.796,4t4d,0.228,0.0,0.0
1183,374.411,0.5813,4.4299,-1.2093,66.808,4t4d,0.215,0.0,0.0
1184,374.62,0.5946,4.4629,-1.2086,66.831,4t4d,0.194,0.0,0.0
1185,374.827,0.602,4.4808,-1.2088,66.844,4t4d,0.193,0.0,0.0
1186,375.039,0.6245,4.5354,-1.2092,66.869,4t4d,0.21,0.0,0.0
1187,375.253,0.646,4.5904,-1.2093,66.854,4t4d,0.193,0.0,0.0
1188,375.467,0.6601,4.6262,-1.2093,66.868,4t4d,0.172,0.0,0.0
1189,375.679,0.6742,4.6631,-1.2096,67.287,4t4d,0.164,0.0,0.0
1190,375.894,0.6897,4.7031,-1.2103,67.415,4t4d,0.214,0.0,0.0
1191,376.104,0.7034,4.7383,-1.2109,67.36,4t4d,0.192,0.0,0.0
1192,376.318,0.7255,4.7964,-1.2118,67.399,4t4d,0.195,0.0,0.0
1193,376.528,0.7326,4.8148,-1.212,67.404,4t4d,0.199,0.0,0.0
1194,376.74,0.7528,4.8688,-1.2134,67.49,4t4d,0.213,0.0,0.0
1195,376.951,0.7674,4.9065,-1.2129,67.523,4t4d,0.215,0.0,0.0
1196,377.179,0.7817,4.9428,-1.2136,67.519,4t4d,0.208,0.0,0.0
1197,377.39,0.7979,4.9845,-1.2142,67.58,4t4d,0.205,0.0,0.0
1198,377.602,0.8215,5.0436,-1.215,67.529,4t4d,0.195,0.0,0.0
1199,377.822,0.8363,5.0816,-1.2164,67.479,4t4d,0.178,0.0,0.0
1200,378.034,0.8497,5.1148,-1.2168,67.485,4t4d,0.194,0.0,0.0
1201,378.244,0.864,5.1501,-1.2167,67.496,4t4d,0.197,0.0,0.0
1202,378.454,0.8785,5.1863,-1.2169,67.494,4t4d,0.224,0.0,0.0
1203,378.669,0.8996,5.2408,-1.2167,67.381,4t4d,0.203,0.0,0.0
1204,378.878,0.9127,5.2755,-1.2184,67.402,4t4d,0.211,0.0,0.0
1205,379.097,0.9265,5.311,-1.2193,67.372,4t4d,0.188,0.0,0.0
1206,379.308,0.9421,5.3506,-1.2205,67.382,4t4d,0.195,0.0,0.0
1207,379.52,0.9583,5.3923,-1.2215,67.431,4t4d,0.189,0.0,0.0
1208,379.731,0.9722,5.4278,-1.2219,67.489,4t4d,0.185,0.0,0.0
1209,379.946,0.9896,5.4718,-1.2211,67.402,4t4d,0.187,0.0,0.0
1210,380.157,1.0132,5.5303,-1.2205,67.423,4t4d,0.197,0.0,0.0
1211,380.375,1.0288,5.5702,-1.2204,67.416,4t4d,0.203,0.0,0.0
1212,380.585,1.0451,5.6114,-1.2205,67.316,4t4d,0.236,0.0,0.0
1213,380.808,1.0691,5.6732,-1.221,67.321,4t4d,0.224,0.0,0.0
1214,381.019,1.0843,5.7118,-1.2221,67.229,4t4d,0.233,0.0,0.0
1215,381.231,1.1009,5.7539,-1.2231,67.148,4t4d,0.202,0.0,0.0
1216,381.443,1.1155,5.7922,-1.2241,67.025,4t4d,0.214,0.0,0.0
1217,381.656,1.1245,5.8149,-1.2236,67.198,4t4d,0.217,0.0,0.0
1218,381.866,1.1544,5.8914,-1.2235,67.127,4t4d,0.221,0.0,0.0
1219,382.078,1.1714,5.9342,-1.223,66.992,4t4d,0.212,0.0,0.0
1220,382.29,1.188,5.9733,-1.2232,67.167,4t4d,0.234,0.0,0.0
1221,382.503,1.2045,6.017,-1.2237,67.241,4t4d,0.247,0.0,0.0
1222,382.716,1.2148,6.0429,-1.2235,67.219,4t4d,0.199,0.0,0.0
1223,382.929,1.2243,6.0665,-1.2235,67.229,4t4d,0.242,0.0,0.0
1224,383.14,1.2387,6.1033,-1.2235,67.209,4t4d,0.217,0.0,0.0
1225,383.35,1.2474,6.1262,-1.2234,67.225,4t4d,0.25,0.0,0.0
1226,383.561,1.2551,6.1459,-1.2232,67.305,4t4d,0.217,0.0,0.0
1227,383.781,1.2638,6.1669,-1.2232,67.3,4t4d,0.119,0.0,0.0
1228,383.991,1.2715,6.1874,-1.2219,67.306,4t4d,0.129,0.0,0.0
1229,384.205,1.2816,6.2125,-1.2217,67.352,4t4d,0.122,0.0,0.0
1230,384.42,1.2946,6.2457,-1.2213,67.372,4t4d,0.122,0.0,0.0
1231,384.629,1.3031,6.2673,-1.2211,67.376,4t4d,0.095,0.0,0.0
1232,384.84,1.308,6.2797,-1.221,67.377,4t4d,0.138,0.0,0.0
1233,385.052,1.3215,6.3141,-1.2209,67.358,4t4d,0.112,0.0,0.0
1234,385.262,1.3293,6.3338,-1.2209,67.442,4t4d,0.141,0.0,0.0
1235,385.472,1.3376,6.355,-1.2211,67.412,4t4d,0.124,0.0,0.0
1236,385.682,1.3511,6.3893,-1.2207,67.432,4t4d,0.113,0.0,0.0
1237,385.89,1.3603,6.4122,-1.2213,67.424,4t4d,0.136,0.0,0.0
1238,386.1,1.3663,6.4275,-1.2214,67.465,4t4d,0.129,0.0,0.0
1239,386.316,1.3852,6.4756,-1.2214,67.513,4t4d,0.1,0.0,0.0
1240,386.528,1.3956,6.5016,-1.2221,67.512,4t4d,0.123,0.0,0.0
1241,386.738,1.4036,6.5219,-1.2221,67.528,4t4d,0.095,0.0,0.0
1242,386.959,1.4158,6.5535,-1.2228,67.634,4t4d,0.128,0.0,0.0
1243,387.169,1.4245,6.5752,-1.2227,67.601,4t4d,0.157,0.0,0.0
1244,387.381,1.4334,6.5993,-1.2225,67.646,4t4d,0.169,0.0,0.0
1245,387.593,1.4433,6.6247,-1.2237,67.778,4t4d,0.131,0.0,0.0
1246,387.802,1.4534,6.6547,-1.2241,69.261,4t4d,0.116,0.0,0.0
1247,388.012,1.4623,6.6829,-1.2255,70.482,4t4d,0.122,0.0,0.0
1248,388.228,1.4723,6.7122,-1.2272,69.882,4t4d,0.098,0.0,0.0
1249,388.442,1.4896,6.7521,-1.2269,67.432,4t4d,0.107,0.0,0.0
1250,388.66,1.5037,6.7839,-1.227,66.434,4t4d,0.129,0.0,1.85
1251,388.871,1.5188,6.8198,-1.2276,66.252,4t4d,0.161,0.0,8.84
1252,389.083,1.5357,6.8602,-1.2281,66.161,4t4d,0.143,0.0,0.0
1253,389.294,1.5609,6.9229,-1.2284,66.536,4t4d,0.152,0.0,-3.96
1254,389.506,1.5712,6.9497,-1.2287,66.813,4t4d,0.165,0.0,-9.39
1255,389.737,1.5956,7.014,-1.2302,67.654,4t4d,0.188,0.0,-5.49
1256,389.946,1.6138,7.0628,-1.231,67.789,4t4d,0.207,0.0,0.0
1257,390.157,1.6358,7.1223,-1.2313,67.854,4t4d,0.231,0.0,0.0
1258,390.369,1.6539,7.1707,-1.2322,68.013,4t4d,0.231,0.0,0.0
1259,390.579,1.6714,7.2168,-1.233,68.049,4t4d,0.213,0.0,0.0
1260,390.789,1.6897,7.2641,-1.2333,68.142,4t4d,0.241,0.0,3.24
1261,391.004,1.7065,7.3103,-1.2342,68.258,4t4d,0.254,0.0,0.0
1262,391.216,1.7221,7.3536,-1.235,68.229,4t4d,0.254,0.0,0.0
1263,391.426,1.7484,7.4226,-1.2372,68.112,4t4d,0.27,0.0,0.0
1264,391.635,1.7565,7.4437,-1.2376,68.091,4t4d,0.236,0.0,0.0
1265,391.847,1.7757,7.4935,-1.2377,68.069,4t4d,0.263,0.0,0.0
1266,392.058,1.8015,7.5594,-1.2384,67.934,4t4d,0.272,0.0,0.0
1267,392.279,1.8184,7.6033,-1.2383,67.76,4t4d,0.239,0.0,0.0
1268,392.499,1.8432,7.665,-1.2372,67.808,4t4d,0.251,0.0,0.0
1269,392.725,1.8597,7.7071,-1.238,67.801,4t4d,0.225,0.0,0.0
1270,392.938,1.8774,7.7527,-1.2386,67.78,4t4d,0.261,0.0,0.0
1271,393.146,1.8947,7.7974,-1.2389,67.734,4t4d,0.242,0.0,0.0
1272,393.356,1.9197,7.8639,-1.2369,67.73,4t4d,0.241,0.0,0.0
1273,393.566,1.9295,7.8886,-1.2365,67.695,4t4d,0.226,0.0,0.0
1274,393.78,1.9543,7.9548,-1.2376,67.732,4t4d,0.251,0.0,0.0
1275,393.991,1.9713,7.9991,-1.2373,67.758,4t4d,0.261,0.0,0.0
1276,394.214,1.9883,8.0403,-1.2368,67.775,4t4d,0.248,0.0,0.0
1277,394.431,2.0066,8.0882,-1.2361,67.766,4t4d,0.262,0.0,0.0
1278,394.642,2.0326,8.1546,-1.236,67.74,4t4d,0.273,0.0,0.0
1279,394.856,2.0487,8.1962,-1.2365,67.779,4t4d,0.265,0.0,0.0
1280,395.069,2.0654,8.239,-1.2367,67.72,4t4d,0.244,0.0,0.0
1281,395.283,2.0835,8.2836,-1.2364,67.661,4t4d,0.247,0.0,0.0
1282,395.5,2.1002,8.3267,-1.2365,67.589,4t4d,0.256,0.0,0.0
1283,395.719,2.1281,8.3966,-1.2356,67.431,4t4d,0.249,0.0,0.0
1284,395.929,2.1347,8.4122,-1.2356,67.357,4t4d,0.219,0.0,0.0
1285,396.145,2.1592,8.4741,-1.2356,67.267,4t4d,0.276,0.0,0.0
1286,396.357,2.1742,8.5119,-1.2361,67.187,4t4d,0.246,0.0,0.0
1287,396.561,2.1805,8.5289,-1.2369,67.271,4t4d,0.239,0.0,0.0
1288,396.77,2.1977,8.5729,-1.2374,67.227,4t4d,0.231,0.0,0.0
1289,396.979,2.2115,8.6066,-1.2373,67.093,4t4d,0.214,0.0,0.0
1290,397.194,2.2327,8.6591,-1.2382,66.973,4t4d,0.225,0.0,0.0
1291,397.4,2.2486,8.6981,-1.239,66.89,4t4d,0.215,0.0,0.0
1292,397.618,2.2634,8.7356,-1.2394,66.71,4t4d,0.171,0.0,0.0
1293,397.838,2.2781,8.7727,-1.2383,66.645,4t4d,0.164,0.0,0.0
1294,398.049,2.2946,8.8127,-1.2393,66.469,4t4d,0.186,0.0,0.0
1295,398.258,2.3092,8.8491,-1.2416,66.475,4t4d,0.186,0.0,0.0
1296,398.468,2.3344,8.9123,-1.2446,66.337,4t4d,0.223,0.0,0.0
1297,398.679,2.3522,8.9562,-1.2436,66.866,4t4d,0.191,0.0,0.0
1298,398.888,2.37,9.0011,-1.2442,67.328,4t4d,0.208,0.0,0.0
1299,399.1,2.3862,9.0445,-1.2458,68.074,4t4d,0.23,0.0,0.0
1300,399.325,2.4127,9.1143,-1.2485,68.581,4t4d,0.217,0.0,0.0
1301,399.537,2.4277,9.1591,-1.2503,69.182,4t4d,0.225,0.0,0.0
1302,399.747,2.4445,9.2064,-1.2509,69.214,4t4d,0.217,0.0,3.41
1303,399.962,2.4602,9.2492,-1.2517,69.19,4t4d,0.232,0.0,0.0
1304,400.168,2.4759,9.293,-1.2518,69.3,4t4d,0.241,0.0,4.48
1305,400.379,2.4911,9.3339,-1.2511,69.402,4t4d,0.235,0.0,0.0
1306,400.598,2.5134,9.3974,-1.251,69.577,4t4d,0.245,0.0,2.88
1307,400.809,2.5281,9.4396,-1.2516,69.589,4t4d,0.227,0.0,0.0
1308,401.031,2.5432,9.4824,-1.2524,69.64,4t4d,0.228,0.0,0.0
1309,401.242,2.5583,9.5244,-1.2532,69.683,4t4d,0.227,0.0,0.0
1310,401.456,2.5809,9.5883,-1.2538,69.635,4t4d,0.191,0.0,0.0
1311,401.667,2.5949,9.6294,-1.2538,69.456,4t4d,0.256,0.0,0.0
1312,401.876,2.61,9.6692,-1.2535,68.78,4t4d,0.25,0.0,0.0
1313,402.087,2.6246,9.7071,-1.2522,68.455,4t4d,0.22,0.0,0.0
1314,402.299,2.6421,9.7526,-1.2512,68.392,4t4d,0.233,0.0,0.0
1315,402.525,2.6573,9.7938,-1.2506,68.394,4t4d,0.222,0.0,0.0
1316,402.741,2.6824,9.8586,-1.2519,68.482,4t4d,0.237,0.0,0.0
1317,402.954,2.7002,9.9053,-1.2525,68.468,4t4d,0.227,0.0,-3.31
1318,403.175,2.716,9.9479,-1.2536,68.398,4t4d,0.227,0.0,0.0
1319,403.399,2.7409,10.0143,-1.2543,68.178,4t4d,0.239,0.0,0.0
1320,403.62,2.7485,10.034,-1.2542,67.864,4t4d,0.214,0.0,0.0
1321,403.84,2.7725,10.0947,-1.2554,67.714,4t4d,0.252,0.0,0.0
1322,404.055,2.7811,10.1151,-1.2555,67.52,4t4d,0.268,0.0,0.0
1323,404.269,2.8086,10.1794,-1.2555,66.416,4t4d,0.273,0.0,0.0
1324,404.483,2.8357,10.2442,-1.2573,66.557,4t4d,0.241,0.0,0.0
1325,404.698,2.8522,10.2848,-1.2569,66.516,4t4d,0.232,0.0,0.0
1326,404.927,2.8704,10.328,-1.2572,66.399,4t4d,0.235,0.0,0.0
1327,405.135,2.889,10.3711,-1.2576,66.341,4t4d,0.23,0.0,-4.54
1328,405.345,2.9077,10.4159,-1.2585,66.354,4t4d,0.232,0.0,0.0
1329,405.555,2.9335,10.4778,-1.2597,66.487,4t4d,0.218,0.0,0.0
1330,405.77,2.9512,10.5204,-1.2611,66.564,4t4d,0.218,0.0,0.0
1331,405.98,2.9685,10.5642,-1.2619,66.803,4t4d,0.239,0.0,0.0
1332,406.192,2.9865,10.6112,-1.2619,67.255,4t4d,0.235,0.0,0.0
1333,406.403,3.0022,10.6526,-1.2617,67.618,4t4d,0.26,0.0,0.0
1334,406.611,3.0182,10.6934,-1.2618,67.505,4t4d,0.258,0.0,0.0
1335,406.824,3.0353,10.7358,-1.2623,67.303,4t4d,0.235,0.0,0.0
1336,407.029,3.0617,10.8016,-1.2639,67.747,4t4d,0.225,0.0,0.0
1337,407.243,3.0782,10.8425,-1.2637,67.831,4t4d,0.229,0.0,0.0
1338,407.461,3.0958,10.8893,-1.2642,68.293,4t4d,0.244,0.0,0.0
1339,407.67,3.112,10.9333,-1.2645,68.743,4t4d,0.244,0.0,0.0
1340,407.88,3.1276,10.9771,-1.2648,69.443,4t4d,0.23,0.0,0.0
1341,408.09,3.1398,11.0122,-1.2655,69.663,4t4d,0.229,0.0,0.0
1342,408.302,3.1516,11.0464,-1.2653,69.694,4t4d,0.235,0.0,0.0
1343,408.519,3.1697,11.0998,-1.2652,69.689,4t4d,0.21,0.0,3.3
1344,408.735,3.182,11.1348,-1.2655,69.682,4t4d,0.243,0.0,3.14
1345,408.954,3.201,11.1877,-1.2653,69.707,4t4d,0.23,0.0,4.89
1346,409.164,3.2073,11.2051,-1.2656,69.741,4t4d,0.19,0.0,0.0
1347,409.375,3.227,11.2599,-1.2665,69.65,4t4d,0.171,0.0,0.0
1348,409.587,3.2399,11.2958,-1.2669,69.541,4t4d,0.184,0.0,0.0
1349,409.799,3.2537,11.3335,-1.267,69.324,4t4d,0.188,0.0,0.0
1350,410.012,3.2668,11.3696,-1.267,69.224,4t4d,0.192,0.0,0.0
1351,410.232,3.2803,11.4052,-1.2669,69.136,4t4d,0.198,0.0,0.0
1352,410.44,3.2944,11.4415,-1.2665,68.914,4t4d,0.203,0.0,0.0
1353,410.647,3.3149,11.4937,-1.2667,67.98,4t4d,0.193,0.0,0.0
1354,410.857,3.3283,11.5266,-1.2673,67.759,4t4d,0.203,0.0,0.0
1355,411.069,3.3432,11.5622,-1.2679,66.931,4t4d,0.185,0.0,0.0
1356,411.28,3.358,11.5983,-1.2681,66.782,4t4d,0.194,0.0,0.0
1357,411.49,3.3733,11.6349,-1.2685,66.65,4t4d,0.211,0.0,0.0
1358,411.7,3.3891,11.672,-1.2688,66.581,4t4d,0.201,0.0,0.0
1359,411.914,3.4094,11.7202,-1.2701,66.565,4t4d,0.196,0.0,0.0
1360,412.126,3.4165,11.7381,-1.2703,66.534,4t4d,0.21,0.0,-4.83
1361,412.343,3.4379,11.7893,-1.271,66.508,4t4d,0.179,0.0,0.0
1362,412.558,3.4525,11.8234,-1.2712,66.566,4t4d,0.203,0.0,0.0
1363,412.771,3.4752,11.8789,-1.2718,66.56,4t4d,0.205,0.0,0.0
1364,412.981,3.4907,11.9164,-1.272,66.638,4t4d,0.19,0.0,0.0
1365,413.19,3.5062,11.9538,-1.2726,66.606,4t4d,0.184,0.0,0.0
1366,413.4,3.5221,11.9914,-1.2728,66.544,4t4d,0.214,0.0,0.0
1367,413.611,3.5379,12.0287,-1.2731,66.486,4t4d,0.198,0.0,0.0
1368,413.824,3.561,12.0838,-1.2732,66.256,4t4d,0.189,0.0,0.0
1369,414.044,3.5773,12.1221,-1.2739,66.149,4t4d,0.199,0.0,0.0
1370,414.255,3.5938,12.1613,-1.2742,66.154,4t4d,0.203,0.0,0.0
1371,414.464,3.6104,12.2004,-1.275,66.035,4t4d,0.201,0.0,0.0
1372,414.679,3.6189,12.2202,-1.2754,66.034,4t4d,0.201,0.0,0.0
1373,414.893,3.6346,12.2568,-1.2758,66.078,4t4d,0.201,0.0,0.0
1374,415.111,3.6666,12.3314,-1.2735,66.05,4t4d,0.208,0.0,0.0
1375,415.328,3.6835,12.3707,-1.2736,66.075,4t4d,0.198,0.0,0.0
1376,415.539,3.6992,12.4079,-1.2735,66.132,4t4d,0.221,0.0,0.0
1377,415.755,3.7167,12.4501,-1.2726,66.781,4t4d,0.207,0.0,0.0
1378,415.968,3.7318,12.4875,-1.2724,67.091,4t4d,0.197,0.0,0.0
1379,416.18,3.7465,12.5252,-1.272,67.568,4t4d,0.217,0.0,0.0
1380,416.399,3.7696,12.5853,-1.2722,67.779,4t4d,0.213,0.0,0.0
1381,416.611,3.785,12.6256,-1.2724,67.964,4t4d,0.202,0.0,0.0
1382,416.83,3.7994,12.6635,-1.2726,67.885,4t4d,0.211,0.0,3.71
1383,417.057,3.8131,12.7004,-1.2721,67.881,4t4d,0.194,0.0,0.0
1384,417.266,3.8276,12.7408,-1.2718,67.902,4t4d,0.213,0.0,3.44
1385,417.479,3.8494,12.7985,-1.2716,67.881,4t4d,0.196,0.0,0.0
1386,417.688,3.8647,12.8383,-1.2714,67.915,4t4d,0.215,0.0,0.0
1387,417.899,3.8791,12.8757,-1.2719,67.86,4t4d,0.219,0.0,0.0
1388,418.111,3.894,12.9138,-1.2719,67.827,4t4d,0.199,0.0,0.0
1389,418.321,3.9086,12.9517,-1.2721,67.834,4t4d,0.218,0.0,0.0
1390,418.531,3.924,12.9921,-1.2726,67.831,4t4d,0.209,0.0,0.0
1391,418.742,3.9473,13.0502,-1.2736,67.758,4t4d,0.197,0.0,0.0
1392,418.951,3.9635,13.0923,-1.2734,67.781,4t4d,0.224,0.0,0.0
1393,419.164,3.9784,13.1307,-1.2737,67.785,4t4d,0.21,0.0,0.0
1394,419.376,3.9937,13.172,-1.2744,67.787,4t4d,0.193,0.0,0.0
1395,419.587,4.0088,13.213,-1.275,67.855,4t4d,0.218,0.0,0.0
1396,419.799,4.0307,13.2692,-1.2751,67.818,4t4d,0.23,0.0,0.0
1397,420.014,4.0471,13.3107,-1.2757,67.809,4t4d,0.209,0.0,0.0
1398,420.224,4.0637,13.3538,-1.2762,67.812,4t4d,0.201,0.0,0.0
1399,420.436,4.0781,13.3918,-1.2764,67.796,4t4d,0.237,0.0,0.0
1400,420.645,4.0932,13.4321,-1.2758,67.772,4t4d,0.217,0.0,0.0
1401,420.864,4.1173,13.496,-1.2741,67.85,4t4d,0.22,0.0,0.0
1402,421.07,4.1252,13.5164,-1.274,67.845,4t4d,0.223,0.0,0.0
1403,421.276,4.147,13.5744,-1.2735,67.852,4t4d,0.216,0.0,0.0
1404,421.483,4.1631,13.6179,-1.2736,67.893,4t4d,0.209,0.0,0.0
1405,421.694,4.1774,13.656,-1.2737,67.879,4t4d,0.23,0.0,0.0
1406,421.906,4.1928,13.6967,-1.2741,67.863,4t4d,0.226,0.0,0.0
1407,422.121,4.2083,13.7378,-1.2743,67.867,4t4d,0.216,0.0,0.0
1408,422.338,4.2312,13.7973,-1.2757,67.832,4t4d,0.223,0.0,0.0
1409,422.549,4.2463,13.8385,-1.2749,67.841,4t4d,0.223,0.0,0.0
1410,422.762,4.2619,13.8793,-1.2759,67.802,4t4d,0.217,0.0,0.0
1411,422.971,4.2781,13.9213,-1.2767,67.763,4t4d,0.214,0.0,0.0
1412,423.18,4.2935,13.9623,-1.2771,67.774,4t4d,0.222,0.0,0.0
1413,423.397,4.3175,14.0253,-1.2787,67.768,4t4d,0.208,0.0,0.0
1414,423.618,4.3332,14.066,-1.2791,67.749,4t4d,0.224,0.0,0.0
1415,423.83,4.3489,14.107,-1.2794,67.758,4t4d,0.231,0.0,0.0
1416,424.041,4.3647,14.1477,-1.2788,67.765,4t4d,0.226,0.0,0.0
1417,424.251,4.3817,14.1928,-1.2784,67.764,4t4d,0.226,0.0,0.0
1418,424.462,4.4055,14.2543,-1.2798,67.782,4t4d,0.24,0.0,0.0
1419,424.688,4.4135,14.2752,-1.2801,67.762,4t4d,0.197,0.0,0.0
1420,424.896,4.4373,14.3398,-1.2814,67.682,4t4d,0.225,0.0,0.0
1421,425.118,4.4536,14.3841,-1.2807,67.745,4t4d,0.245,0.0,0.0
1422,425.332,4.47,14.4266,-1.2809,67.676,4t4d,0.238,0.0,0.0
1423,425.543,4.4947,14.4914,-1.2808,67.68,4t4d,0.237,0.0,0.0
1424,425.753,4.5108,14.533,-1.2808,67.683,4t4d,0.22,0.0,0.0
1425,425.964,4.5272,14.5749,-1.2814,67.649,4t4d,0.21,0.0,0.0
1426,426.175,4.5453,14.6212,-1.2811,67.673,4t4d,0.207,0.0,0.0
1427,426.401,4.5627,14.6636,-1.281,67.719,4t4d,0.238,0.0,0.0
