index,t,x,y,z,yaw_deg,gear,vx,vy,wz
120,1822.162,6.4623,0.046,-1.1866,-1.383,4t4d,0.295,0.0,0.0
121,1822.372,6.5272,0.0464,-1.1857,-1.267,4t4d,0.327,0.0,0.0
122,1822.582,6.5887,0.0455,-1.1863,-1.296,4t4d,0.312,0.0,0.0
123,1822.795,6.6509,0.0454,-1.1858,-1.268,4t4d,0.305,0.0,0.0
124,1823.013,6.7131,0.0448,-1.1847,-1.299,4t4d,0.33,0.0,0.0
125,1823.224,6.817,0.0444,-1.1824,-1.115,4t4d,0.328,0.0,0.0
126,1823.436,6.8749,0.0443,-1.1809,-1.211,4t4d,0.337,0.0,0.0
127,1823.652,6.9423,0.045,-1.1808,-1.287,4t4d,0.331,0.0,0.0
128,1823.865,7.0069,0.0453,-1.1808,-1.387,4t4d,0.257,0.0,0.0
129,1824.075,7.0791,0.0465,-1.1801,-1.289,4t4d,0.316,0.0,0.0
130,1824.285,7.1399,0.0459,-1.1822,-1.492,4t4d,0.341,0.0,0.0
131,1824.496,7.2389,0.0453,-1.1835,-1.428,4t4d,0.314,0.0,0.0
132,1824.707,7.2699,0.0454,-1.183,-1.463,4t4d,0.352,0.0,0.0
133,1824.918,7.375,0.0457,-1.183,-1.546,4t4d,0.368,0.0,0.0
134,1825.144,7.4386,0.0448,-1.1838,-1.605,4t4d,0.35,0.0,0.0
135,1825.364,7.554,0.0443,-1.1825,-0.828,4t4d,0.347,0.0,0.0
136,1825.58,7.6188,0.0454,-1.1819,-0.441,4t4d,0.336,0.0,0.0
137,1825.797,7.6844,0.0459,-1.1822,-0.349,4t4d,0.333,0.0,0.0
138,1826.018,7.7474,0.0468,-1.1824,-0.391,4t4d,0.303,0.0,0.0
139,1826.228,7.8109,0.047,-1.1829,-0.529,4t4d,0.403,0.0,0.0
140,1826.452,7.9238,0.0514,-1.183,0.256,4t4d,0.382,0.0,0.0
141,1826.661,7.9565,0.0519,-1.1836,0.225,4t4d,0.33,0.0,4.43
142,1826.87,8.0688,0.0552,-1.184,0.271,4t4d,0.322,0.0,0.0
143,1827.079,8.1427,0.0571,-1.1844,0.325,4t4d,0.332,0.0,0.0
144,1827.292,8.214,0.059,-1.1853,0.343,4t4d,0.348,0.0,0.0
145,1827.508,8.2878,0.0626,-1.1869,0.898,4t4d,0.387,0.0,4.74
146,1827.722,8.4,0.0679,-1.1882,0.995,4t4d,0.396,0.0,0.0
147,1827.957,8.4821,0.0726,-1.1869,1.035,4t4d,0.388,0.0,0.0
148,1828.17,8.5519,0.0752,-1.1862,0.969,4t4d,0.387,0.0,0.0
149,1828.382,8.6581,0.0791,-1.1857,0.811,4t4d,0.37,0.0,0.0
150,1828.6,8.742,0.0814,-1.1859,0.768,4t4d,0.383,0.0,0.0
151,1828.811,8.8158,0.0841,-1.1866,0.705,4t4d,0.413,0.0,0.0
152,1829.03,8.8902,0.086,-1.1878,0.701,4t4d,0.4,0.0,0.0
153,1829.252,9.0075,0.0901,-1.1881,0.761,4t4d,0.417,0.0,0.0
154,1829.461,9.0438,0.0911,-1.1878,0.749,4t4d,0.4,0.0,0.0
155,1829.67,9.1629,0.0955,-1.1885,0.733,4t4d,0.408,0.0,0.0
156,1829.88,9.2487,0.0984,-1.1888,0.723,4t4d,0.419,0.0,0.0
157,1830.093,9.3285,0.101,-1.189,0.701,4t4d,0.415,0.0,0.0
158,1830.312,9.4503,0.1044,-1.1872,0.677,4t4d,0.419,0.0,0.0
159,1830.527,9.5397,0.107,-1.1857,0.727,4t4d,0.399,0.0,0.0
160,1830.741,9.5766,0.1077,-1.1864,0.612,4t4d,0.432,0.0,0.0
161,1830.965,9.7043,0.1127,-1.1867,0.517,4t4d,0.435,0.0,0.0
162,1831.182,9.8226,0.1153,-1.1895,0.324,4t4d,0.431,0.0,0.0
163,1831.389,9.8632,0.1165,-1.1897,0.346,4t4d,0.448,0.0,0.0
164,1831.606,9.9785,0.1182,-1.1907,0.434,4t4d,0.435,0.0,0.0
165,1831.821,10.0293,0.1184,-1.1882,0.277,4t4d,0.404,0.0,0.0
166,1832.034,10.1524,0.1206,-1.1877,0.013,4t4d,0.453,0.0,0.0
167,1832.269,10.2387,0.1233,-1.1876,-0.188,4t4d,0.409,0.0,0.0
168,1832.478,10.3597,0.1245,-1.1878,-0.274,4t4d,0.431,0.0,0.0
169,1832.693,10.4374,0.1247,-1.1875,-0.565,4t4d,0.398,0.0,0.0
170,1832.908,10.5206,0.1242,-1.1862,-1.218,4t4d,0.455,0.0,0.0
171,1833.124,10.5938,0.1237,-1.1854,-1.328,4t4d,0.462,0.0,0.0
172,1833.335,10.6834,0.1237,-1.1846,-1.691,4t4d,0.416,0.0,0.0
173,1833.548,10.7673,0.123,-1.1851,-1.779,4t4d,0.432,0.0,0.0
174,1833.771,10.8878,0.1226,-1.1816,-2.07,4t4d,0.401,0.0,0.0
175,1833.985,10.9303,0.1222,-1.1809,-2.165,4t4d,0.407,0.0,0.0
176,1834.209,11.056,0.1206,-1.1812,-2.113,4t4d,0.433,0.0,0.0
177,1834.418,11.1379,0.1182,-1.1821,-2.138,4t4d,0.393,0.0,0.0
178,1834.637,11.2584,0.1167,-1.182,-2.135,4t4d,0.406,0.0,0.0
179,1834.847,11.3439,0.1155,-1.1823,-2.21,4t4d,0.406,0.0,0.0
180,1835.072,11.4294,0.1137,-1.181,-2.326,4t4d,0.425,0.0,0.0
181,1835.283,11.52,0.1115,-1.1806,-2.468,4t4d,0.465,0.0,0.0
182,1835.497,11.596,0.11,-1.1814,-2.574,4t4d,0.432,0.0,0.0
183,1835.708,11.7308,0.1078,-1.1804,-2.388,4t4d,0.439,0.0,0.0
184,1835.918,11.8079,0.1058,-1.1819,-2.376,4t4d,0.416,0.0,0.0
185,1836.124,11.9007,0.1048,-1.1807,-2.367,4t4d,0.402,0.0,0.0
186,1836.333,11.9436,0.1039,-1.181,-2.389,4t4d,0.411,0.0,0.0
187,1836.556,12.117,0.1033,-1.1789,-1.094,4t4d,0.418,0.0,0.0
188,1836.768,12.1988,0.1044,-1.1802,-1.005,4t4d,0.466,0.0,0.0
189,1836.986,12.2823,0.1055,-1.1794,-1.091,4t4d,0.402,0.0,0.0
190,1837.212,12.3666,0.1077,-1.1796,-0.371,4t4d,0.434,0.0,0.0
191,1837.426,12.4577,0.1117,-1.1799,0.409,4t4d,0.448,0.0,0.0
192,1837.645,12.5434,0.1133,-1.1811,0.385,4t4d,0.423,0.0,7.08
193,1837.867,12.6784,0.1194,-1.1796,0.753,4t4d,0.436,0.0,0.0
194,1838.076,12.7661,0.1223,-1.179,0.78,4t4d,0.447,0.0,0.0
195,1838.286,12.8594,0.1289,-1.1783,1.753,4t4d,0.428,0.0,0.0
196,1838.496,12.9438,0.137,-1.1782,2.806,4t4d,0.428,0.0,0.0
197,1838.706,13.073,0.1467,-1.1751,2.698,4t4d,0.451,0.0,0.0
198,1838.916,13.162,0.1524,-1.1737,2.357,4t4d,0.478,0.0,0.0
199,1839.127,13.2597,0.1587,-1.172,2.269,4t4d,0.455,0.0,0.0
200,1839.339,13.3465,0.1632,-1.1723,2.118,4t4d,0.433,0.0,0.0
201,1839.563,13.4386,0.1687,-1.1723,2.064,4t4d,0.447,0.0,0.0
202,1839.772,13.523,0.1734,-1.1724,1.799,4t4d,0.462,0.0,0.0
203,1839.982,13.6151,0.1736,-1.1723,-0.21,4t4d,0.472,0.0,0.0
204,1840.193,13.7432,0.1661,-1.1734,-3.204,4t4d,0.452,0.0,0.0
205,1840.41,13.8313,0.1619,-1.1731,-3.365,4t4d,0.472,0.0,0.0
206,1840.621,13.9205,0.1601,-1.1736,-2.838,4t4d,0.468,0.0,0.0
207,1840.831,14.0124,0.1599,-1.1728,-2.062,4t4d,0.438,0.0,0.0
208,1841.041,14.1042,0.1597,-1.1725,-2.198,4t4d,0.45,0.0,-14.02
209,1841.254,14.1843,0.1591,-1.1746,-2.273,4t4d,0.439,0.0,-12.58
210,1841.484,14.3239,0.1573,-1.173,-1.438,4t4d,0.418,0.0,0.0
211,1841.696,14.4142,0.1588,-1.173,-0.633,4t4d,0.435,0.0,0.0
212,1841.905,14.5,0.159,-1.1744,-0.611,4t4d,0.44,0.0,0.0
213,1842.121,14.5878,0.1597,-1.1754,-0.514,4t4d,0.448,0.0,0.0
214,1842.346,14.7214,0.1608,-1.1757,-0.865,4t4d,0.435,0.0,0.0
215,1842.562,14.7606,0.1609,-1.176,-0.865,4t4d,0.47,0.0,0.0
216,1842.781,14.894,0.1628,-1.178,-0.668,4t4d,0.44,0.0,5.64
217,1842.992,14.9814,0.1642,-1.1786,-0.644,4t4d,0.451,0.0,0.0
218,1843.205,15.1129,0.1668,-1.1784,-0.565,4t4d,0.454,0.0,0.0
219,1843.421,15.2008,0.168,-1.1774,-0.629,4t4d,0.49,0.0,0.0
220,1843.642,15.2855,0.1689,-1.1762,-0.661,4t4d,0.414,0.0,0.0
221,1843.864,15.374,0.1696,-1.1763,-0.613,4t4d,0.429,0.0,0.0
222,1844.085,15.5048,0.1705,-1.1754,-0.614,4t4d,0.466,0.0,0.0
223,1844.308,15.5855,0.1706,-1.1764,-0.729,4t4d,0.482,0.0,0.0
224,1844.524,15.679,0.1722,-1.1755,-0.623,4t4d,0.456,0.0,0.0
225,1844.745,15.7631,0.1728,-1.1751,-0.604,4t4d,0.462,0.0,0.0
226,1844.964,15.8809,0.1755,-1.1726,-0.572,4t4d,0.453,0.0,0.0
227,1845.178,15.9554,0.1761,-1.1734,-0.644,4t4d,0.426,0.0,0.0
228,1845.402,16.0384,0.1784,-1.1734,-0.56,4t4d,0.457,0.0,0.0
229,1845.612,16.1576,0.18,-1.1727,-0.527,4t4d,0.449,0.0,0.0
230,1845.823,16.2024,0.1805,-1.1708,-0.507,4t4d,0.433,0.0,0.0
231,1846.032,16.2655,0.1806,-1.1721,-0.605,4t4d,0.37,0.0,0.0
232,1846.254,16.3831,0.182,-1.1734,-0.728,4t4d,0.405,0.0,0.0
233,1846.461,16.457,0.1827,-1.175,-0.902,4t4d,0.378,0.0,0.0
234,1846.676,16.5348,0.183,-1.176,-1.001,4t4d,0.4,0.0,0.0
235,1846.885,16.6072,0.1837,-1.1753,-0.996,4t4d,0.417,0.0,0.0
236,1847.114,16.6722,0.1839,-1.1754,-1.134,4t4d,0.405,0.0,0.0
237,1847.323,16.7778,0.1842,-1.1759,-1.322,4t4d,0.379,0.0,0.0
238,1847.533,16.8374,0.1838,-1.1755,-1.188,4t4d,0.402,0.0,0.0
239,1847.748,16.8936,0.184,-1.1755,-1.172,4t4d,0.364,0.0,0.0
240,1847.956,16.946,0.1839,-1.176,-1.206,4t4d,0.354,0.0,0.0
241,1848.178,16.9983,0.1836,-1.1755,-1.216,4t4d,0.352,0.0,0.0
242,1848.391,16.9828,0.1834,-1.175,-1.071,4t4d,0.367,0.0,0.0
243,1848.612,16.98,0.1832,-1.1754,-1.167,4t4d,0.323,0.0,0.0
244,1848.821,16.9819,0.1832,-1.1758,-1.153,4t4d,0.267,0.0,0.0
245,1849.03,16.984,0.1833,-1.1751,-1.192,4t4d,0.276,0.0,0.0
246,1849.24,16.9632,0.1832,-1.1754,-1.377,4t4d,0.23,0.0,0.0
247,1849.454,16.8947,0.1827,-1.1758,-1.336,4t4d,-0.018,0.0,0.0
248,1849.685,16.8661,0.1828,-1.176,-1.297,4t4d,0.032,0.0,0.0
249,1849.904,16.7536,0.1824,-1.1776,-1.316,4t4d,-0.002,0.0,0.0
250,1850.114,16.6472,0.1822,-1.1768,-0.678,4t4d,-0.005,0.0,0.0
251,1850.329,16.5774,0.1813,-1.1789,-0.482,4t4d,-0.194,0.0,0.0
252,1850.539,16.5057,0.1805,-1.1777,-0.344,4t4d,-0.237,0.0,0.0
253,1850.759,16.4398,0.1798,-1.1756,-0.305,4t4d,-0.286,0.0,0.0
254,1850.976,16.3758,0.1779,-1.1761,-0.215,4t4d,-0.365,0.0,0.0
255,1851.187,16.3028,0.1764,-1.1762,-0.121,4t4d,-0.376,0.0,0.0
256,1851.398,16.2041,0.1738,-1.1766,-0.087,4t4d,-0.297,0.0,0.0
257,1851.626,16.1377,0.1725,-1.1779,-0.05,4t4d,-0.374,0.0,0.0
258,1851.842,16.0566,0.1694,-1.1787,-0.158,4t4d,-0.394,0.0,0.0
259,1852.052,15.9773,0.1667,-1.1775,-0.155,4t4d,-0.331,0.0,0.0
260,1852.261,15.8465,0.1631,-1.1768,-0.137,4t4d,-0.304,0.0,0.0
261,1852.473,15.7706,0.1612,-1.1782,-0.08,4t4d,-0.316,0.0,0.0
262,1852.684,15.6821,0.158,-1.179,-0.152,4t4d,-0.392,0.0,0.0
263,1852.905,15.6021,0.1562,-1.1798,-0.137,4t4d,-0.373,0.0,0.0
264,1853.12,15.521,0.1535,-1.18,-0.117,4t4d,-0.425,0.0,0.0
265,1853.336,15.4558,0.1513,-1.1793,-0.05,4t4d,-0.423,0.0,0.0
266,1853.559,15.3422,0.148,-1.1799,-0.03,4t4d,-0.416,0.0,0.0
267,1853.772,15.265,0.1457,-1.1804,-0.051,4t4d,-0.405,0.0,0.0
268,1853.99,15.1939,0.1443,-1.1809,0.023,4t4d,-0.411,0.0,0.0
269,1854.204,15.1165,0.1417,-1.1791,0.079,4t4d,-0.375,0.0,0.0
270,1854.42,15.0365,0.1391,-1.1786,0.077,4t4d,-0.328,0.0,0.0
271,1854.647,14.9266,0.1351,-1.1784,0.224,4t4d,-0.371,0.0,0.0
272,1854.874,14.8934,0.1352,-1.1782,0.031,4t4d,-0.366,0.0,0.0
273,1855.087,14.789,0.1311,-1.1783,-0.186,4t4d,-0.378,0.0,0.0
274,1855.301,14.677,0.1253,-1.1786,0.021,4t4d,-0.396,0.0,0.0
275,1855.521,14.6372,0.1236,-1.179,0.044,4t4d,-0.411,0.0,0.0
276,1855.737,14.5166,0.1189,-1.1774,0.272,4t4d,-0.4,0.0,0.0
277,1855.947,14.4298,0.1158,-1.177,0.241,4t4d,-0.33,0.0,0.0
278,1856.157,14.3144,0.1114,-1.177,0.259,4t4d,-0.35,0.0,0.0
279,1856.368,14.2747,0.1099,-1.1773,0.295,4t4d,-0.379,0.0,0.0
280,1856.574,14.1645,0.1045,-1.176,0.291,4t4d,-0.395,0.0,0.0
281,1856.783,14.0849,0.1012,-1.1752,0.351,4t4d,-0.412,0.0,0.0
282,1857.006,14.0123,0.0987,-1.1741,0.157,4t4d,-0.445,0.0,0.0
283,1857.217,13.9093,0.096,-1.1748,-0.055,4t4d,-0.414,0.0,0.0
284,1857.426,13.8346,0.0943,-1.1752,-0.036,4t4d,-0.371,0.0,0.0
285,1857.638,13.7689,0.0926,-1.1747,0.071,4t4d,-0.369,0.0,0.0
286,1857.855,13.6939,0.0903,-1.1744,-0.512,4t4d,-0.355,0.0,0.0
287,1858.071,13.6252,0.0892,-1.1739,-0.791,4t4d,-0.386,0.0,0.0
288,1858.289,13.5539,0.0875,-1.1737,-0.958,4t4d,-0.38,0.0,0.0
289,1858.501,13.4855,0.0864,-1.1738,-0.939,4t4d,-0.341,0.0,0.0
290,1858.715,13.4149,0.0858,-1.1734,-0.933,4t4d,-0.345,0.0,0.0
291,1858.936,13.2983,0.0844,-1.1736,-0.914,4t4d,-0.36,0.0,0.0
292,1859.15,13.2496,0.0839,-1.1743,-0.979,4t4d,-0.366,0.0,0.0
293,1859.361,13.137,0.0824,-1.1738,-1.066,4t4d,-0.352,0.0,0.0
294,1859.572,13.0434,0.0813,-1.1751,-1.159,4t4d,-0.348,0.0,0.0
295,1859.783,12.9291,0.0807,-1.1756,-1.094,4t4d,-0.391,0.0,0.0
296,1859.992,12.8816,0.0804,-1.1761,-1.143,4t4d,-0.417,0.0,0.0
297,1860.215,12.7717,0.079,-1.1735,-0.963,4t4d,-0.396,0.0,0.0
298,1860.427,12.6806,0.0766,-1.1747,-1.065,4t4d,-0.417,0.0,0.0
299,1860.636,12.6037,0.0749,-1.1757,-1.619,4t4d,-0.434,0.0,0.0
300,1860.849,12.5198,0.0743,-1.1763,-1.544,4t4d,-0.404,0.0,0.0
301,1861.071,12.4137,0.0731,-1.1764,-1.527,4t4d,-0.415,0.0,0.0
302,1861.298,12.3392,0.0731,-1.1766,-1.395,4t4d,-0.418,0.0,0.0
303,1861.511,12.2343,0.0721,-1.1783,-1.374,4t4d,-0.4,0.0,0.0
304,1861.726,12.1974,0.0716,-1.1791,-1.36,4t4d,-0.404,0.0,0.0
305,1861.952,12.0921,0.0712,-1.1788,-1.321,4t4d,-0.385,0.0,0.0
306,1862.163,12.0241,0.0708,-1.1795,-1.253,4t4d,-0.39,0.0,0.0
307,1862.374,11.9512,0.0702,-1.1818,-1.254,4t4d,-0.378,0.0,0.0
308,1862.584,11.8857,0.0693,-1.1804,-1.16,4t4d,-0.306,0.0,0.0
309,1862.801,11.8184,0.0695,-1.1811,-1.122,4t4d,-0.393,0.0,0.0
310,1863.036,11.721,0.0703,-1.181,-0.478,4t4d,-0.39,0.0,0.0
311,1863.249,11.6591,0.0693,-1.1799,-0.332,4t4d,-0.338,0.0,0.0
