index,t,x,y,z,yaw_deg,gear,vx,vy,wz
25,4603.502,1.3057,-0.1127,-1.1974,0.092,neutral,0.0,0.0,0.0
26,4603.763,1.4322,-0.1094,-1.2066,0.717,neutral,0.0,0.0,0.0
27,4604.02,1.548,-0.1092,-1.2143,-0.494,neutral,0.0,0.0,0.0
28,4604.278,1.6611,-0.113,-1.2211,-1.893,neutral,0.0,0.0,0.0
29,4604.534,1.7311,-0.115,-1.2233,-2.198,neutral,0.0,0.0,0.0
30,4604.792,1.8444,-0.1181,-1.2211,-2.388,neutral,0.0,0.0,0.0
31,4605.058,1.921,-0.1207,-1.2177,-2.664,neutral,0.0,0.0,0.0
32,4605.312,2.038,-0.1244,-1.2189,-2.725,neutral,0.0,0.0,0.0
33,4605.578,2.144,-0.1274,-1.2199,-2.735,neutral,0.0,0.0,0.0
34,4605.84,2.2163,-0.1303,-1.2195,-2.56,neutral,0.0,0.0,0.0
35,4606.109,2.3355,-0.1332,-1.2156,-1.565,neutral,0.0,0.0,0.0
36,4606.37,2.4576,-0.1318,-1.2131,-0.286,neutral,0.0,0.0,0.0
37,4606.637,2.566,-0.1297,-1.215,0.246,neutral,0.0,0.0,0.0
38,4606.893,2.6398,-0.1283,-1.2145,0.327,neutral,0.0,0.0,0.0
39,4607.156,2.7497,-0.1267,-1.2154,0.355,neutral,0.0,0.0,0.0
40,4607.424,2.8688,-0.1247,-1.2148,0.328,neutral,0.0,0.0,0.0
41,4607.685,2.9492,-0.125,-1.2152,-0.154,neutral,0.0,0.0,0.0
42,4607.953,3.0461,-0.1213,-1.2163,-0.947,neutral,0.0,0.0,0.0
43,4608.208,3.168,-0.1208,-1.2157,-0.608,neutral,0.0,0.0,0.0
44,4608.471,3.2434,-0.1209,-1.2162,-0.212,neutral,0.0,0.0,0.0
45,4608.729,3.3623,-0.1186,-1.215,0.651,neutral,0.0,0.0,0.0
46,4608.991,3.4698,-0.1167,-1.2176,0.368,neutral,0.0,0.0,0.0
47,4609.281,3.5962,-0.1145,-1.2153,-0.135,neutral,0.0,0.0,0.0
48,4609.543,3.7104,-0.1149,-1.2153,-0.534,neutral,0.0,0.0,0.0
49,4609.801,3.7908,-0.1148,-1.2145,-0.639,neutral,0.0,0.0,0.0
50,4610.069,3.9038,-0.1154,-1.2137,-0.826,neutral,0.0,0.0,0.0
51,4610.329,4.0377,-0.1156,-1.2123,-0.928,neutral,0.0,0.0,0.0
52,4610.583,4.1092,-0.1178,-1.2137,-1.091,neutral,0.0,0.0,0.0
53,4610.843,4.1974,-0.1154,-1.2135,0.115,neutral,0.0,0.0,0.0
54,4611.108,4.357,-0.1124,-1.2141,0.504,neutral,0.0,0.0,0.0
55,4611.371,4.4403,-0.1091,-1.2142,0.647,neutral,0.0,0.0,0.0
56,4611.623,4.5554,-0.1066,-1.2163,0.581,neutral,0.0,0.0,0.0
57,4611.883,4.6387,-0.1052,-1.218,0.414,neutral,0.0,0.0,0.0
58,4612.139,4.7655,-0.1033,-1.2152,0.369,neutral,0.0,0.0,0.0
59,4612.392,4.8938,-0.103,-1.2121,-0.615,neutral,0.0,0.0,0.0
60,4612.657,4.9737,-0.1021,-1.2122,-0.735,neutral,0.0,0.0,0.0
61,4612.917,5.0971,-0.1017,-1.2119,-0.894,neutral,0.0,0.0,0.0
62,4613.172,5.2079,-0.1037,-1.2108,-1.495,neutral,0.0,0.0,0.0
63,4613.434,5.3337,-0.1075,-1.2094,-1.898,neutral,0.0,0.0,0.0
64,4613.693,5.3763,-0.1081,-1.2099,-2.029,neutral,0.0,0.0,0.0
65,4613.953,5.5394,-0.1125,-1.2128,-1.989,neutral,0.0,0.0,0.0
66,4614.208,5.6272,-0.1127,-1.213,-1.167,neutral,0.0,0.0,0.0
67,4614.463,5.7479,-0.1148,-1.2127,-1.157,neutral,0.0,0.0,0.0
68,4614.722,5.838,-0.1156,-1.2124,-1.309,neutral,0.0,0.0,0.0
69,4614.974,5.9596,-0.1182,-1.2106,-1.547,neutral,0.0,0.0,0.0
70,4615.234,6.073,-0.1204,-1.2105,-1.512,neutral,0.0,0.0,0.0
71,4615.488,6.1648,-0.1212,-1.2095,-1.309,neutral,0.0,0.0,0.0
72,4615.752,6.2896,-0.1234,-1.2091,-1.652,neutral,0.0,0.0,0.0
73,4616.017,6.4041,-0.1255,-1.2106,-1.865,neutral,0.0,0.0,0.0
74,4616.275,6.5357,-0.1263,-1.2122,-1.505,neutral,0.0,0.0,0.0
75,4616.53,6.6127,-0.1275,-1.213,-1.648,neutral,0.0,0.0,0.0
76,4616.799,6.7403,-0.1303,-1.2134,-1.703,neutral,0.0,0.0,0.0
77,4617.057,6.815,-0.1314,-1.2143,-1.786,neutral,0.0,0.0,0.0
78,4617.316,6.9425,-0.1346,-1.2135,-1.784,neutral,0.0,0.0,0.0
79,4617.575,7.0785,-0.1363,-1.2128,-0.837,neutral,0.0,0.0,0.0
80,4617.835,7.1982,-0.1337,-1.2123,0.712,neutral,0.0,0.0,0.0
81,4618.099,7.2841,-0.1302,-1.2112,1.773,neutral,0.0,0.0,0.0
82,4618.357,7.3972,-0.1267,-1.2108,1.487,neutral,0.0,0.0,0.0
83,4618.621,7.4744,-0.1256,-1.2098,0.719,neutral,0.0,0.0,0.0
84,4618.881,7.5687,-0.1254,-1.2107,0.188,neutral,0.0,0.0,0.0
85,4619.143,7.6412,-0.1246,-1.2088,0.026,neutral,0.0,0.0,0.0
86,4619.403,7.7155,-0.1261,-1.2088,-1.039,neutral,0.0,0.0,0.0
87,4619.661,7.77,-0.1271,-1.2099,-1.299,neutral,0.0,0.0,0.0
88,4619.919,7.8521,-0.1297,-1.2104,-1.512,neutral,0.0,0.0,0.0
89,4620.178,7.9389,-0.1329,-1.2097,-1.637,neutral,0.0,0.0,0.0
90,4620.445,8.0041,-0.1343,-1.2092,-1.331,neutral,0.0,0.0,0.0
91,4620.712,8.0945,-0.1316,-1.2091,0.301,neutral,0.0,0.0,0.0
92,4620.973,8.1873,-0.1286,-1.2078,0.964,neutral,0.0,0.0,0.0
93,4621.236,8.2841,-0.1241,-1.2073,1.941,neutral,0.0,0.0,0.0
94,4621.499,8.3499,-0.1193,-1.207,3.071,neutral,0.0,0.0,0.0
95,4621.754,8.4478,-0.1107,-1.206,3.747,neutral,0.0,0.0,0.0
96,4622.015,8.51,-0.1065,-1.2065,3.223,neutral,0.0,0.0,0.0
97,4622.271,8.6026,-0.1024,-1.2068,2.821,neutral,0.0,0.0,0.0
98,4622.529,8.6939,-0.0986,-1.2077,2.052,neutral,0.0,0.0,0.0
99,4622.79,8.7562,-0.0957,-1.2078,1.911,neutral,0.0,0.0,0.0
100,4623.048,8.8487,-0.092,-1.2086,1.642,neutral,0.0,0.0,0.0
101,4623.309,8.9425,-0.0915,-1.2084,0.27,neutral,0.0,0.0,0.0
102,4623.57,9.0344,-0.0908,-1.2089,-0.192,neutral,0.0,0.0,0.0
103,4623.827,9.1015,-0.0903,-1.2076,-0.299,neutral,0.0,0.0,0.0
104,4624.081,9.1987,-0.0902,-1.2069,-0.449,neutral,0.0,0.0,0.0
105,4624.345,9.2647,-0.0908,-1.2062,-0.504,neutral,0.0,0.0,0.0
106,4624.608,9.3576,-0.0937,-1.2085,-0.877,neutral,0.0,0.0,0.0
107,4624.869,9.4441,-0.0955,-1.2105,-1.315,neutral,0.0,0.0,0.0
108,4625.129,9.5159,-0.0962,-1.2097,-1.298,neutral,0.0,0.0,0.0
109,4625.385,9.6055,-0.0979,-1.2106,-1.447,neutral,0.0,0.0,0.0
110,4625.644,9.7027,-0.0998,-1.2099,-1.682,neutral,0.0,0.0,0.0
111,4625.906,9.7643,-0.102,-1.2109,-2.175,neutral,0.0,0.0,0.0
112,4626.17,9.8612,-0.1065,-1.2121,-2.917,neutral,0.0,0.0,0.0
113,4626.426,9.9562,-0.1102,-1.2119,-3.029,neutral,0.0,0.0,0.0
114,4626.692,10.0178,-0.113,-1.2112,-3.003,neutral,0.0,0.0,0.0
115,4626.954,10.1137,-0.1176,-1.2105,-3.133,neutral,0.0,0.0,0.0
116,4627.215,10.2062,-0.1221,-1.2111,-3.338,neutral,0.0,0.0,0.0
117,4627.493,10.3044,-0.1252,-1.2106,-2.58,neutral,0.0,0.0,0.0
118,4627.75,10.3696,-0.1265,-1.2112,-2.066,neutral,0.0,0.0,0.0
119,4628.015,10.4665,-0.1291,-1.2129,-1.985,neutral,0.0,0.0,0.0
120,4628.273,10.5547,-0.1302,-1.2134,-1.364,neutral,0.0,0.0,0.0
121,4628.544,10.6619,-0.1307,-1.2116,-1.206,neutral,0.0,0.0,0.0
122,4628.802,10.7182,-0.1322,-1.2125,-1.407,neutral,0.0,0.0,0.0
123,4629.064,10.7769,-0.133,-1.2126,-1.442,neutral,0.0,0.0,0.0
124,4629.324,10.8902,-0.135,-1.2128,-1.786,neutral,0.0,0.0,0.0
125,4629.581,10.9499,-0.1363,-1.2128,-1.834,neutral,0.0,0.0,0.0
126,4629.836,11.0041,-0.1365,-1.2122,-1.793,neutral,0.0,0.0,0.0
127,4630.101,11.0843,-0.1376,-1.2122,-1.762,neutral,0.0,0.0,0.0
128,4630.363,11.1676,-0.139,-1.2122,-1.83,neutral,0.0,0.0,0.0
129,4630.622,11.2412,-0.14,-1.2117,-1.936,neutral,0.0,0.0,0.0
130,4630.885,11.2944,-0.1417,-1.2117,-2.07,neutral,0.0,0.0,0.0
131,4631.142,11.3705,-0.1418,-1.2127,-1.564,neutral,0.0,0.0,0.0
132,4631.4,11.4542,-0.1416,-1.2117,-1.329,neutral,0.0,0.0,0.0
133,4631.663,11.5337,-0.1406,-1.2122,-0.335,neutral,0.0,0.0,0.0
134,4631.928,11.5874,-0.1407,-1.2118,-0.275,neutral,0.0,0.0,0.0
135,4632.188,11.6726,-0.1385,-1.2109,0.234,neutral,0.0,0.0,0.0
136,4632.446,11.758,-0.1373,-1.2118,0.226,neutral,0.0,0.0,0.0
137,4632.703,11.8087,-0.1364,-1.2113,0.233,neutral,0.0,0.0,0.0
138,4632.957,11.8802,-0.1356,-1.2117,0.138,neutral,0.0,0.0,0.0
139,4633.221,11.9392,-0.1347,-1.2115,0.135,neutral,0.0,0.0,0.0
140,4633.478,11.9927,-0.134,-1.2115,-0.041,neutral,0.0,0.0,0.0
141,4633.739,12.0868,-0.1332,-1.2111,-0.179,neutral,0.0,0.0,0.0
142,4634.003,12.1351,-0.1328,-1.2117,-0.248,neutral,0.0,0.0,0.0
143,4634.262,12.204,-0.1323,-1.2117,-0.265,neutral,0.0,0.0,0.0
144,4634.528,12.2766,-0.1298,-1.2112,1.189,neutral,0.0,0.0,0.0
145,4634.784,12.3498,-0.1254,-1.2117,1.981,neutral,0.0,0.0,0.0
146,4635.044,12.4055,-0.1229,-1.2124,2.128,neutral,0.0,0.0,0.0
147,4635.303,12.4757,-0.1196,-1.2122,2.136,neutral,0.0,0.0,0.0
148,4635.57,12.5249,-0.1181,-1.2119,1.722,neutral,0.0,0.0,0.0
149,4635.838,12.596,-0.1157,-1.2124,1.282,neutral,0.0,0.0,0.0
150,4636.103,12.6709,-0.1145,-1.2116,0.086,neutral,0.0,0.0,0.0
151,4636.366,12.7466,-0.114,-1.2111,-0.254,neutral,0.0,0.0,0.0
152,4636.623,12.7973,-0.1151,-1.2111,-1.057,neutral,0.0,0.0,0.0
153,4636.898,12.8432,-0.1168,-1.2115,-1.969,neutral,0.0,0.0,0.0
154,4637.155,12.9423,-0.1203,-1.212,-2.867,neutral,0.0,0.0,0.0
155,4637.421,12.9933,-0.1218,-1.2108,-2.919,neutral,0.0,0.0,0.0
156,4637.681,13.066,-0.1232,-1.2102,-2.123,neutral,0.0,0.0,0.0
157,4637.938,13.1398,-0.1238,-1.2101,-1.362,neutral,0.0,0.0,0.0
158,4638.202,13.1922,-0.1225,-1.2111,-0.209,neutral,0.0,0.0,0.0
159,4638.458,13.2681,-0.1208,-1.2106,0.343,neutral,0.0,0.0,0.0
160,4638.714,13.3344,-0.1213,-1.2095,-0.722,neutral,0.0,0.0,0.0
161,4638.982,13.3831,-0.1227,-1.2096,-1.234,neutral,0.0,0.0,0.0
162,4639.233,13.4677,-0.1239,-1.2094,-1.487,neutral,0.0,0.0,0.0
163,4639.497,13.546,-0.1255,-1.2098,-1.656,neutral,0.0,0.0,0.0
164,4639.762,13.6249,-0.1276,-1.2105,-1.79,neutral,0.0,0.0,0.0
165,4640.032,13.6741,-0.1293,-1.21,-2.182,neutral,0.0,0.0,0.0
166,4640.299,13.7523,-0.1304,-1.2089,-1.613,neutral,0.0,0.0,0.0
167,4640.556,13.8295,-0.131,-1.2085,-1.289,neutral,0.0,0.0,0.0
168,4640.82,13.8731,-0.1317,-1.2092,-1.314,neutral,0.0,0.0,0.0
169,4641.081,13.9269,-0.1317,-1.2086,-1.244,neutral,0.0,0.0,0.0
170,4641.343,14.0282,-0.1314,-1.2084,-0.834,neutral,0.0,0.0,0.0
171,4641.6,14.0735,-0.1312,-1.209,-0.605,neutral,0.0,0.0,0.0
172,4641.864,14.155,-0.1279,-1.209,0.977,neutral,0.0,0.0,0.0
173,4642.124,14.2346,-0.1237,-1.2092,1.581,neutral,0.0,0.0,0.0
174,4642.385,14.2877,-0.1215,-1.2099,1.635,neutral,0.0,0.0,0.0
175,4642.645,14.3638,-0.1203,-1.2105,1.15,neutral,0.0,0.0,0.0
176,4642.92,14.4359,-0.1249,-1.2114,-2.108,neutral,0.0,0.0,0.0
177,4643.184,14.5042,-0.1321,-1.2121,-4.434,neutral,0.0,0.0,0.0
178,4643.447,14.5595,-0.1336,-1.2126,-3.16,neutral,0.0,0.0,0.0
179,4643.709,14.637,-0.1317,-1.2133,-1.077,neutral,0.0,0.0,0.0
180,4643.97,14.713,-0.1322,-1.2123,-1.158,neutral,0.0,0.0,0.0
181,4644.232,14.7591,-0.1327,-1.2131,-1.195,neutral,0.0,0.0,0.0
182,4644.488,14.8315,-0.1341,-1.2143,-1.337,neutral,0.0,0.0,0.0
183,4644.745,14.9058,-0.135,-1.2144,-1.517,neutral,0.0,0.0,0.0
184,4645.004,14.9538,-0.1353,-1.2143,-1.588,neutral,0.0,0.0,0.0
185,4645.258,15.0287,-0.1368,-1.2137,-1.539,neutral,0.0,0.0,0.0
186,4645.522,15.1038,-0.1377,-1.2135,-1.434,neutral,0.0,0.0,0.0
187,4645.782,15.1561,-0.136,-1.2138,-0.327,neutral,0.0,0.0,0.0
188,4646.041,15.2294,-0.1359,-1.215,-0.052,neutral,0.0,0.0,0.0
189,4646.302,15.2772,-0.1353,-1.2158,0.103,neutral,0.0,0.0,0.0
190,4646.556,15.3501,-0.135,-1.2157,-0.116,neutral,0.0,0.0,0.0
191,4646.819,15.4239,-0.1343,-1.2137,-0.378,neutral,0.0,0.0,0.0
192,4647.082,15.4799,-0.1345,-1.215,-0.581,neutral,0.0,0.0,0.0
193,4647.341,15.5586,-0.134,-1.2142,-0.778,neutral,0.0,0.0,0.0
194,4647.602,15.6329,-0.1336,-1.2144,-0.759,neutral,0.0,0.0,0.0
195,4647.869,15.7095,-0.1332,-1.2143,-0.714,neutral,0.0,0.0,0.0
196,4648.139,15.7594,-0.1337,-1.2154,-0.757,neutral,0.0,0.0,0.0
197,4648.398,15.8236,-0.133,-1.2161,-0.363,neutral,0.0,0.0,0.0
198,4648.659,15.9353,-0.127,-1.2152,1.67,neutral,0.0,0.0,0.0
199,4648.924,15.9919,-0.1243,-1.2145,1.698,neutral,0.0,0.0,0.0
200,4649.177,16.0795,-0.1213,-1.214,1.204,neutral,0.0,0.0,0.0
201,4649.436,16.171,-0.1188,-1.2134,1.083,neutral,0.0,0.0,0.0
202,4649.698,16.2584,-0.1163,-1.2136,0.928,neutral,0.0,0.0,0.0
203,4649.962,16.3161,-0.1151,-1.2136,0.791,neutral,0.0,0.0,0.0
204,4650.221,16.4041,-0.1139,-1.2138,0.546,neutral,0.0,0.0,0.0
205,4650.483,16.457,-0.1133,-1.2139,0.185,neutral,0.0,0.0,0.0
206,4650.747,16.5403,-0.1124,-1.2125,-0.157,neutral,0.0,0.0,0.0
207,4651.007,16.6285,-0.1131,-1.2126,-0.955,neutral,0.0,0.0,0.0
208,4651.278,16.7063,-0.1147,-1.2137,-1.522,neutral,0.0,0.0,0.0
209,4651.548,16.7609,-0.116,-1.2135,-1.685,neutral,0.0,0.0,0.0
210,4651.812,16.8488,-0.1174,-1.2132,-1.652,neutral,0.0,0.0,0.0
211,4652.071,16.9428,-0.1175,-1.2111,-1.007,neutral,0.0,0.0,0.0
212,4652.33,17.0035,-0.1154,-1.2117,-0.196,neutral,0.0,0.0,0.0
213,4652.595,17.0928,-0.1143,-1.2135,-0.354,neutral,0.0,0.0,0.0
214,4652.846,17.1826,-0.1157,-1.2136,-1.477,neutral,0.0,0.0,0.0
215,4653.107,17.2736,-0.1161,-1.2142,-1.2,neutral,0.0,0.0,0.0
216,4653.363,17.3005,-0.1158,-1.2138,-0.885,neutral,0.0,0.0,0.0
217,4653.619,17.4176,-0.1164,-1.2127,-1.017,neutral,0.0,0.0,0.0
218,4653.877,17.4738,-0.1161,-1.2129,-0.732,neutral,0.0,0.0,0.0
219,4654.132,17.5573,-0.1163,-1.2139,-0.75,neutral,0.0,0.0,0.0
220,4654.399,17.6414,-0.1146,-1.2144,-0.366,neutral,0.0,0.0,0.0
221,4654.664,17.6958,-0.1129,-1.2144,0.481,neutral,0.0,0.0,0.0
222,4654.934,17.7825,-0.1123,-1.217,0.843,neutral,0.0,0.0,0.0
223,4655.195,17.8146,-0.1114,-1.2172,0.878,neutral,0.0,0.0,0.0
224,4655.462,17.8382,-0.1135,-1.2181,-0.553,neutral,0.0,0.0,0.0
225,4655.721,17.8542,-0.1173,-1.2185,-2.493,neutral,0.0,0.0,0.0
226,4655.981,17.8657,-0.1201,-1.2187,-3.609,neutral,0.0,0.0,0.0
227,4656.239,17.8772,-0.1214,-1.2184,-3.895,neutral,0.0,0.0,0.0
228,4656.497,17.907,-0.1231,-1.2179,-3.989,neutral,0.0,0.0,0.0
229,4656.763,17.927,-0.1242,-1.2179,-4.036,neutral,0.0,0.0,0.0
230,4657.024,17.9622,-0.1262,-1.2178,-4.101,neutral,0.0,0.0,0.0
231,4657.286,17.9933,-0.1286,-1.2177,-4.18,neutral,0.0,0.0,0.0
232,4657.559,18.0016,-0.1296,-1.218,-4.195,neutral,0.0,0.0,0.0
233,4657.822,18.0015,-0.1296,-1.218,-4.195,neutral,0.0,0.0,0.0
234,4658.085,18.0016,-0.1296,-1.2179,-4.194,neutral,0.0,0.0,0.0
235,4658.352,18.0016,-0.1297,-1.218,-4.192,neutral,0.0,0.0,0.0
236,4658.61,17.9697,-0.1271,-1.2182,-4.051,neutral,0.0,0.0,0.0
237,4658.869,17.9328,-0.1246,-1.2182,-3.92,neutral,0.0,0.0,0.0
238,4659.131,17.8723,-0.1211,-1.2188,-3.737,neutral,0.0,0.0,0.0
239,4659.387,17.8141,-0.1172,-1.2187,-3.598,neutral,0.0,0.0,0.0
240,4659.647,17.7778,-0.1155,-1.2178,-3.397,neutral,0.0,0.0,0.0
241,4659.918,17.7256,-0.1125,-1.2177,-3.427,neutral,0.0,0.0,0.0
242,4660.19,17.681,-0.1103,-1.2182,-3.457,neutral,0.0,0.0,0.0
243,4660.448,17.651,-0.1088,-1.2179,-3.426,neutral,0.0,0.0,0.0
244,4660.706,17.6074,-0.1071,-1.2182,-3.447,neutral,0.0,0.0,0.0
245,4660.962,17.5683,-0.1057,-1.2181,-3.414,neutral,0.0,0.0,0.0
246,4661.224,17.5399,-0.1046,-1.2181,-3.419,neutral,0.0,0.0,0.0
247,4661.489,17.4953,-0.1025,-1.2181,-3.409,neutral,0.0,0.0,0.0
248,4661.758,17.4487,-0.1005,-1.2181,-3.369,neutral,0.0,0.0,0.0
249,4662.034,17.4181,-0.0988,-1.2176,-3.298,neutral,0.0,0.0,0.0
250,4662.302,17.351,-0.0948,-1.2179,-2.993,neutral,0.0,0.0,0.0
251,4662.568,17.3041,-0.0927,-1.2181,-2.826,neutral,0.0,0.0,0.0
252,4662.833,17.2765,-0.0916,-1.2183,-2.751,neutral,0.0,0.0,0.0
253,4663.09,17.2309,-0.09,-1.2183,-2.637,neutral,0.0,0.0,0.0
254,4663.349,17.2038,-0.0892,-1.2179,-2.634,neutral,0.0,0.0,0.0
255,4663.607,17.1684,-0.0875,-1.2174,-2.571,neutral,0.0,0.0,0.0
256,4663.87,17.1345,-0.086,-1.2178,-2.475,neutral,0.0,0.0,0.0
257,4664.129,17.1085,-0.0853,-1.2188,-2.331,neutral,0.0,0.0,0.0
258,4664.399,17.0761,-0.084,-1.2186,-2.234,neutral,0.0,0.0,0.0
259,4664.661,17.0531,-0.083,-1.2184,-2.206,neutral,0.0,0.0,0.0
260,4664.923,17.0115,-0.082,-1.2184,-2.146,neutral,0.0,0.0,0.0
261,4665.193,16.9742,-0.0814,-1.2181,-2.082,neutral,0.0,0.0,0.0
262,4665.452,16.9383,-0.0812,-1.2178,-1.997,neutral,0.0,0.0,0.0
263,4665.715,16.914,-0.0809,-1.2176,-1.93,neutral,0.0,0.0,0.0
264,4665.977,16.8824,-0.0804,-1.2177,-1.863,neutral,0.0,0.0,0.0
265,4666.235,16.8469,-0.0794,-1.2194,-1.807,neutral,0.0,0.0,0.0
266,4666.491,16.8147,-0.0786,-1.2197,-1.759,neutral,0.0,0.0,0.0
267,4666.748,16.7914,-0.0783,-1.2199,-1.801,neutral,0.0,0.0,0.0
268,4667.012,16.7443,-0.0771,-1.2202,-1.634,neutral,0.0,0.0,0.0
269,4667.273,16.7123,-0.0759,-1.2207,-1.029,neutral,0.0,0.0,0.0
270,4667.533,16.6641,-0.0757,-1.221,-0.773,neutral,0.0,0.0,0.0
271,4667.799,16.6158,-0.075,-1.2199,-0.059,neutral,0.0,0.0,0.0
272,4668.062,16.5625,-0.0753,-1.2192,0.653,neutral,0.0,0.0,0.0
273,4668.32,16.5278,-0.0763,-1.219,0.738,neutral,0.0,0.0,0.0
274,4668.583,16.4762,-0.0768,-1.2194,1.45,neutral,0.0,0.0,0.0
275,4668.847,16.4203,-0.0786,-1.2206,1.942,neutral,0.0,0.0,0.0
276,4669.114,16.3793,-0.0806,-1.2204,1.994,neutral,0.0,0.0,0.0
277,4669.376,16.3136,-0.0839,-1.2207,2.085,neutral,0.0,0.0,0.0
278,4669.635,16.2465,-0.0872,-1.2202,2.208,neutral,0.0,0.0,0.0
279,4669.899,16.2032,-0.0893,-1.2207,2.285,neutral,0.0,0.0,0.0
280,4670.162,16.1554,-0.092,-1.2208,2.284,neutral,0.0,0.0,0.0
281,4670.427,16.064,-0.0979,-1.2217,1.508,neutral,0.0,0.0,0.0
282,4670.691,15.9966,-0.1016,-1.2221,1.484,neutral,0.0,0.0,0.0
283,4670.957,15.9511,-0.1035,-1.2225,1.493,neutral,0.0,0.0,0.0
284,4671.219,15.8847,-0.1063,-1.223,1.415,neutral,0.0,0.0,0.0
285,4671.473,15.8174,-0.1092,-1.2237,1.118,neutral,0.0,0.0,0.0
286,4671.734,15.7492,-0.1121,-1.2229,1.094,neutral,0.0,0.0,0.0
287,4671.996,15.7031,-0.1144,-1.2223,0.485,neutral,0.0,0.0,0.0
288,4672.258,15.6367,-0.1159,-1.2216,0.138,neutral,0.0,0.0,0.0
289,4672.518,15.5938,-0.1165,-1.2212,0.05,neutral,0.0,0.0,0.0
290,4672.78,15.5246,-0.1174,-1.2217,0.231,neutral,0.0,0.0,0.0
291,4673.036,15.4747,-0.1179,-1.2217,0.328,neutral,0.0,0.0,0.0
292,4673.306,15.4015,-0.1194,-1.22,0.463,neutral,0.0,0.0,0.0
293,4673.565,15.3176,-0.121,-1.2205,0.442,neutral,0.0,0.0,0.0
294,4673.823,15.2359,-0.1225,-1.2207,0.363,neutral,0.0,0.0,0.0
295,4674.087,15.1871,-0.1234,-1.2191,0.248,neutral,0.0,0.0,0.0
296,4674.346,15.1006,-0.1254,-1.2192,-0.07,neutral,0.0,0.0,0.0
297,4674.612,15.0157,-0.1274,-1.2192,-0.479,neutral,0.0,0.0,0.0
298,4674.867,14.9357,-0.1277,-1.2193,-0.479,neutral,0.0,0.0,0.0
299,4675.132,14.8823,-0.1277,-1.2195,-0.317,neutral,0.0,0.0,0.0
300,4675.39,14.804,-0.1286,-1.219,-0.481,neutral,0.0,0.0,0.0
301,4675.649,14.7507,-0.1291,-1.2177,-0.64,neutral,0.0,0.0,0.0
302,4675.921,14.6735,-0.1294,-1.218,-0.611,neutral,0.0,0.0,0.0
303,4676.178,14.5953,-0.1305,-1.2192,-0.4,neutral,0.0,0.0,0.0
304,4676.445,14.5221,-0.1305,-1.2197,-0.533,neutral,0.0,0.0,0.0
305,4676.706,14.4716,-0.1327,-1.2198,-2.036,neutral,0.0,0.0,0.0
306,4676.964,14.3991,-0.1314,-1.2197,-2.652,neutral,0.0,0.0,0.0
307,4677.22,14.3286,-0.1291,-1.2188,-1.886,neutral,0.0,0.0,0.0
308,4677.481,14.2842,-0.1283,-1.2192,-1.513,neutral,0.0,0.0,0.0
309,4677.739,14.2157,-0.1276,-1.2187,-1.303,neutral,0.0,0.0,0.0
310,4677.999,14.1728,-0.1271,-1.2184,-1.233,neutral,0.0,0.0,0.0
311,4678.261,14.1044,-0.1269,-1.2184,-1.158,neutral,0.0,0.0,0.0
312,4678.519,14.0367,-0.1264,-1.2177,-1.057,neutral,0.0,0.0,0.0
